,province_id,year,types,score
0,13,2019,2,220.00
1,13,2019,1,200.00
2,21,2019,1,322.00
3,21,2019,2,250.00
4,22,2019,2,228.00
5,22,2019,1,181.00
6,23,2019,2,248.00
7,23,2019,1,201.00
8,50,2019,2,267.00
9,50,2019,1,256.00
10,51,2019,1,150.00
11,51,2019,2,150.00
12,51,2018,2,190.00
13,51,2018,1,180.00
14,52,2019,2,416.00
15,52,2019,1,232.00
16,53,2019,2,367.00
17,53,2019,1,309.00
18,62,2019,1,160.00
19,62,2019,2,160.00
20,63,2019,2,392.00
21,63,2019,1,226.00
22,64,2019,1,292.00
23,64,2019,2,238.00
