,province_id,year,types,score
0,12,2019,2,161.00
1,13,2019,2,352.00
2,13,2019,1,316.00
3,13,2018,2,270.00
4,13,2018,1,254.00
5,14,2019,1,130.00
6,14,2019,2,130.00
7,14,2018,2,150.00
8,14,2018,1,150.00
9,14,2017,2,218.00
10,14,2017,1,130.00
11,22,2019,1,307.00
12,22,2019,2,225.00
13,51,2019,1,150.00
14,51,2019,2,150.00
15,51,2018,1,309.00
16,51,2018,2,190.00
17,51,2017,2,190.00
18,51,2017,1,180.00
19,52,2019,2,304.00
20,52,2019,1,271.00
21,52,2018,1,250.00
22,52,2017,1,255.00
23,61,2019,1,349.00
24,61,2018,2,264.00
25,62,2019,1,160.00
26,62,2019,2,160.00
27,62,2017,1,180.00
28,62,2017,2,180.00
29,63,2019,2,281.00
30,63,2019,1,239.00
31,64,2019,2,279.00
32,64,2018,2,278.00
33,65,2019,2,286.00
34,65,2019,1,222.00
