,province_id,year,types,score
0,11,2019,2,480.00
1,11,2019,1,449.00
2,11,2018,2,507.00
3,11,2018,1,432.00
4,11,2017,1,478.00
5,11,2017,2,472.00
6,12,2019,2,463.00
7,12,2019,1,435.00
8,12,2018,2,476.00
9,12,2018,1,436.00
10,12,2017,2,435.00
11,12,2017,1,419.00
12,13,2019,2,531.00
13,13,2019,1,486.00
14,13,2018,2,538.00
15,13,2018,1,486.00
16,13,2017,2,486.00
17,13,2017,1,469.00
18,14,2019,2,475.00
19,14,2019,1,412.00
20,14,2018,2,475.00
21,14,2018,1,421.00
22,14,2017,2,447.00
23,14,2017,1,387.00
24,15,2019,2,468.00
25,15,2019,1,369.00
26,15,2018,2,426.00
27,15,2018,1,382.00
28,15,2017,2,399.00
29,15,2017,1,349.00
30,21,2019,2,526.00
31,21,2019,1,477.00
32,21,2018,2,508.00
33,21,2018,1,454.00
34,21,2017,2,471.00
35,21,2017,1,420.00
36,22,2019,2,426.00
37,22,2019,1,406.00
38,22,2018,2,398.00
39,22,2018,1,353.00
40,22,2017,2,397.00
41,22,2017,1,362.00
42,23,2019,2,411.00
43,23,2019,1,395.00
44,23,2018,2,419.00
45,23,2018,1,377.00
46,23,2017,2,413.00
47,23,2017,1,348.00
48,32,2019,1,310.00
49,32,2019,2,293.00
50,32,2018,1,299.00
51,32,2018,2,296.00
52,32,2017,2,291.00
53,32,2017,1,290.00
54,33,2019,3,548.00
55,33,2018,3,539.00
56,33,2017,3,516.00
57,34,2019,2,526.00
58,34,2019,1,469.00
59,34,2018,2,517.00
60,34,2018,1,473.00
61,34,2017,2,474.00
62,34,2017,1,445.00
63,35,2019,2,466.00
64,35,2019,1,423.00
65,35,2018,2,482.00
66,35,2018,1,418.00
67,35,2017,2,408.00
68,35,2017,1,364.00
69,36,2019,2,546.00
70,36,2019,1,508.00
71,36,2018,2,552.00
72,36,2018,1,505.00
73,36,2017,2,503.00
74,36,2017,1,472.00
75,37,2019,2,517.00
76,37,2019,1,470.00
77,37,2018,2,523.00
78,37,2018,1,459.00
79,37,2017,2,496.00
80,37,2017,1,470.00
81,41,2019,2,492.00
82,41,2019,1,447.00
83,41,2018,2,497.00
84,41,2018,1,445.00
85,41,2017,2,456.00
86,41,2017,1,422.00
87,42,2019,1,464.00
88,42,2019,2,445.00
89,42,2018,2,534.00
90,42,2018,1,481.00
91,42,2017,2,495.00
92,42,2017,1,440.00
93,43,2019,2,516.00
94,43,2019,1,438.00
95,43,2018,2,518.00
96,43,2018,1,440.00
97,43,2017,2,471.00
98,43,2017,1,419.00
99,44,2019,2,505.00
100,44,2019,1,443.00
101,44,2018,2,509.00
102,44,2018,1,442.00
103,44,2017,2,473.00
104,44,2017,1,417.00
105,45,2019,1,421.00
106,45,2019,2,391.00
107,45,2018,2,468.00
108,45,2018,1,433.00
109,45,2017,2,443.00
110,45,2017,1,398.00
111,46,2019,2,583.00
112,46,2019,1,531.00
113,46,2018,2,569.00
114,46,2018,1,545.00
115,46,2017,2,570.00
116,46,2017,1,537.00
117,50,2019,2,497.00
118,50,2019,1,460.00
119,50,2018,2,478.00
120,50,2018,1,467.00
121,50,2017,2,470.00
122,50,2017,1,434.00
123,51,2019,2,493.00
124,51,2019,1,486.00
125,51,2018,2,512.00
126,51,2018,1,484.00
127,51,2017,2,490.00
128,51,2017,1,460.00
129,52,2019,2,492.00
130,52,2019,1,400.00
131,52,2018,2,518.00
132,52,2018,1,437.00
133,52,2017,2,493.00
134,52,2017,1,410.00
135,53,2019,2,521.00
136,53,2019,1,471.00
137,53,2018,2,531.00
138,53,2018,1,479.00
139,53,2017,2,499.00
140,53,2017,1,450.00
141,61,2019,2,484.00
142,61,2019,1,436.00
143,61,2018,2,464.00
144,61,2018,1,423.00
145,61,2017,2,455.00
146,61,2017,1,393.00
147,62,2019,2,478.00
148,62,2019,1,432.00
149,62,2018,2,454.00
150,62,2018,1,434.00
151,62,2017,2,442.00
152,62,2017,1,402.00
153,63,2019,2,442.00
154,63,2019,1,374.00
155,63,2018,2,418.00
156,63,2018,1,342.00
157,63,2017,2,420.00
158,63,2017,1,353.00
159,64,2019,2,499.00
160,64,2019,1,415.00
161,64,2018,2,485.00
162,64,2018,1,425.00
163,64,2017,2,477.00
164,64,2017,1,397.00
165,65,2019,2,437.00
166,65,2019,1,389.00
167,65,2018,2,436.00
168,65,2018,1,424.00
169,65,2017,2,420.00
170,65,2017,1,395.00
171,31,2018,3,402.00
172,54,2018,2,336.00
173,54,2018,1,300.00
174,54,2017,2,314.00
175,54,2017,1,278.00
