,province_id,year,types,score
0,13,2019,1,262.00
1,13,2019,2,220.00
2,13,2018,2,200.00
3,13,2018,1,200.00
4,13,2017,2,200.00
5,13,2017,1,200.00
6,14,2019,1,130.00
7,14,2019,2,130.00
8,14,2018,1,150.00
9,14,2018,2,150.00
10,14,2017,1,130.00
11,14,2017,2,130.00
12,21,2019,2,157.00
13,21,2019,1,153.00
14,21,2018,1,183.00
15,21,2018,2,182.00
16,21,2017,2,185.00
17,21,2017,1,181.00
18,22,2019,1,245.00
19,22,2019,2,210.00
20,34,2019,2,348.00
21,34,2019,1,236.00
22,34,2018,2,334.00
23,34,2018,1,259.00
24,34,2017,1,293.00
25,37,2019,1,400.00
26,37,2019,2,190.00
27,37,2018,1,402.00
28,37,2018,2,233.00
29,37,2017,1,246.00
30,37,2017,2,229.00
31,45,2019,2,260.00
32,51,2019,2,150.00
33,51,2019,1,150.00
34,51,2018,2,190.00
35,51,2018,1,180.00
36,51,2017,2,190.00
37,51,2017,1,180.00
38,52,2019,1,311.00
39,52,2018,2,293.00
40,52,2018,1,227.00
41,52,2017,1,249.00
42,62,2019,1,160.00
43,62,2019,2,160.00
44,62,2017,1,180.00
45,41,2018,2,232.00
46,41,2017,2,234.00
47,41,2017,1,185.00
