,province_id,year,types,score
0,11,2019,1,603.00
1,11,2018,1,594.00
2,11,2017,1,600.00
3,12,2019,1,618.00
4,12,2018,1,623.00
5,12,2017,1,608.00
6,13,2019,1,591.00
7,13,2018,1,628.00
8,13,2017,1,597.00
9,14,2019,1,601.00
10,14,2018,1,609.00
11,14,2017,1,574.00
12,15,2019,1,490.00
13,15,2018,33,573.00
14,15,2018,1,546.00
15,15,2017,1,490.00
16,21,2019,1,516.00
17,21,2018,2,552.00
18,21,2018,1,525.00
19,21,2017,2,546.00
20,21,2017,1,536.00
21,22,2019,1,524.00
22,22,2018,1,599.00
23,22,2017,1,533.00
24,23,2019,1,569.00
25,23,2018,1,558.00
26,23,2017,1,562.00
27,31,2019,3,529.00
28,31,2018,3,504.00
29,32,2019,1,378.00
30,32,2018,1,370.00
31,32,2017,1,363.00
32,33,2019,3,620.00
33,33,2018,3,614.00
34,33,2017,3,605.00
35,34,2019,1,526.00
36,34,2018,1,579.00
37,34,2017,1,552.00
38,35,2019,1,506.00
39,35,2018,1,517.00
40,35,2017,1,499.00
41,36,2019,1,547.00
42,36,2018,1,588.00
43,36,2017,1,557.00
44,37,2019,1,579.00
45,37,2018,1,597.00
46,37,2017,1,595.00
47,41,2019,1,519.00
48,41,2018,1,580.00
49,41,2017,1,553.00
50,42,2019,1,548.00
51,42,2018,1,584.00
52,42,2017,1,567.00
53,43,2019,1,577.00
54,43,2018,1,603.00
55,43,2017,1,572.00
56,44,2019,1,545.00
57,44,2018,1,538.00
58,44,2017,1,505.00
59,45,2019,1,554.00
60,45,2018,2,577.00
61,45,2018,1,577.00
62,45,2017,1,534.00
63,46,2019,1,691.00
64,46,2018,1,675.00
65,46,2017,1,684.00
66,50,2019,1,531.00
67,50,2018,1,600.00
68,50,2017,1,565.00
69,51,2019,1,642.00
70,51,2018,1,635.00
71,51,2017,1,604.00
72,52,2019,1,497.00
73,52,2018,1,582.00
74,52,2017,1,540.00
75,53,2019,1,620.00
76,53,2018,1,636.00
77,53,2017,1,589.00
78,61,2019,1,518.00
79,61,2018,1,591.00
80,61,2017,1,560.00
81,62,2019,1,537.00
82,62,2018,1,559.00
83,62,2017,1,536.00
84,63,2019,1,535.00
85,63,2018,1,545.00
86,63,2017,1,508.00
87,64,2019,1,469.00
88,64,2018,1,567.00
89,64,2017,1,526.00
90,65,2019,1,483.00
91,65,2017,1,543.00
92,54,2018,1,425.00
93,54,2017,1,357.00
