,province_id,year,types,score
0,14,2019,2,477.00
1,14,2019,1,414.00
2,14,2018,2,468.00
3,14,2018,1,408.00
4,14,2017,2,439.00
5,14,2017,1,374.00
6,32,2019,1,325.00
7,32,2019,2,319.00
8,32,2018,2,315.00
9,32,2018,1,309.00
10,32,2017,2,311.00
11,32,2017,1,300.00
12,33,2019,3,552.00
13,33,2018,3,546.00
14,33,2017,3,520.00
15,34,2019,2,544.00
16,34,2019,1,484.00
17,34,2018,2,535.00
18,34,2018,1,487.00
19,34,2017,2,483.00
20,34,2017,1,450.00
21,35,2019,2,512.00
22,35,2019,1,437.00
23,35,2018,2,503.00
24,35,2018,1,415.00
25,35,2017,2,428.00
26,35,2017,1,366.00
27,36,2019,2,540.00
28,36,2019,1,481.00
29,36,2018,2,540.00
30,36,2018,1,477.00
31,36,2017,2,492.00
32,36,2017,1,445.00
33,41,2019,2,512.00
34,41,2019,1,465.00
35,41,2018,2,508.00
36,41,2018,1,449.00
37,41,2017,2,460.00
38,41,2017,1,416.00
39,44,2019,2,515.00
40,44,2019,1,433.00
41,44,2018,2,505.00
42,44,2018,1,419.00
43,44,2017,2,463.00
44,44,2017,1,393.00
45,45,2019,2,456.00
46,45,2019,1,378.00
47,45,2018,2,459.00
48,45,2018,1,358.00
49,45,2017,2,415.00
50,45,2017,1,318.00
51,50,2019,2,508.00
52,50,2019,1,462.00
53,50,2018,2,479.00
54,50,2018,1,452.00
55,50,2017,2,440.00
56,50,2017,1,407.00
57,51,2019,2,507.00
58,51,2019,1,474.00
59,51,2018,2,520.00
60,51,2018,1,469.00
61,51,2017,2,493.00
62,51,2017,1,444.00
63,52,2019,2,491.00
64,52,2019,1,394.00
65,52,2018,2,512.00
66,52,2018,1,395.00
67,52,2017,2,481.00
68,52,2017,1,367.00
69,53,2019,2,513.00
70,53,2019,1,448.00
71,53,2018,2,517.00
72,53,2018,1,425.00
73,53,2017,2,479.00
74,53,2017,1,393.00
75,62,2019,2,478.00
76,62,2019,1,424.00
77,62,2018,2,452.00
78,62,2018,1,426.00
79,62,2017,2,452.00
80,62,2017,1,391.00
