,province_id,year,types,score
0,13,2019,2,544.00
1,13,2019,1,494.00
2,13,2018,2,549.00
3,13,2018,1,488.00
4,13,2017,2,504.00
5,13,2017,1,443.00
6,14,2019,2,523.00
7,14,2019,1,477.00
8,14,2018,2,519.00
9,14,2018,1,477.00
10,14,2017,2,487.00
11,14,2017,1,436.00
12,34,2019,2,547.00
13,34,2019,1,488.00
14,34,2018,2,545.00
15,34,2018,1,497.00
16,34,2017,2,508.00
17,34,2017,1,476.00
18,35,2019,1,456.00
19,35,2018,1,441.00
20,35,2017,1,393.00
21,36,2019,1,495.00
22,36,2018,1,493.00
23,36,2017,1,461.00
24,37,2019,2,531.00
25,37,2018,2,534.00
26,37,2017,2,504.00
27,41,2019,2,529.00
28,41,2019,1,485.00
29,41,2018,2,536.00
30,41,2018,1,476.00
31,41,2017,2,495.00
32,41,2017,1,448.00
33,43,2019,1,480.00
34,43,2018,1,481.00
35,43,2017,1,449.00
36,44,2019,1,445.00
37,44,2018,1,437.00
38,44,2017,1,421.00
39,61,2019,2,508.00
40,61,2019,1,453.00
41,61,2018,2,493.00
42,61,2018,1,444.00
43,61,2017,2,477.00
44,61,2017,1,413.00
