,province_id,year,types,score
0,13,2019,2,539.00
1,13,2019,1,503.00
2,13,2018,2,542.00
3,13,2018,1,501.00
4,13,2017,2,487.00
5,13,2017,1,473.00
6,14,2019,2,447.00
7,14,2019,1,443.00
8,14,2018,2,498.00
9,14,2018,1,459.00
10,14,2017,2,469.00
11,14,2017,1,427.00
12,15,2019,1,459.00
13,15,2018,1,408.00
14,15,2017,1,413.00
15,21,2019,2,535.00
16,21,2019,1,462.00
17,21,2018,2,519.00
18,21,2018,1,459.00
19,21,2017,2,485.00
20,21,2017,1,418.00
21,22,2019,2,475.00
22,22,2019,1,435.00
23,22,2018,2,477.00
24,22,2018,1,405.00
25,22,2017,2,422.00
26,22,2017,1,402.00
27,32,2019,1,337.00
28,32,2019,2,316.00
29,32,2018,1,325.00
30,32,2018,2,316.00
31,32,2017,1,315.00
32,32,2017,2,307.00
33,33,2019,3,556.00
34,33,2018,3,554.00
35,33,2017,3,537.00
36,34,2019,2,543.00
37,34,2019,1,493.00
38,34,2018,2,538.00
39,34,2018,1,499.00
40,34,2017,2,494.00
41,34,2017,1,476.00
42,35,2019,1,458.00
43,35,2018,1,446.00
44,35,2017,1,355.00
45,36,2019,2,543.00
46,36,2019,1,501.00
47,36,2018,2,544.00
48,36,2018,1,502.00
49,36,2017,2,497.00
50,36,2017,1,471.00
51,37,2019,2,527.00
52,37,2018,2,530.00
53,37,2018,1,480.00
54,37,2017,2,505.00
55,37,2017,1,469.00
56,41,2019,2,526.00
57,41,2019,1,502.00
58,41,2018,2,534.00
59,41,2018,1,495.00
60,41,2017,2,493.00
61,41,2017,1,479.00
62,42,2019,2,509.00
63,42,2019,1,466.00
64,42,2018,2,521.00
65,42,2018,1,467.00
66,42,2017,2,487.00
67,42,2017,1,433.00
68,43,2019,2,544.00
69,43,2019,1,493.00
70,43,2018,2,551.00
71,43,2018,1,498.00
72,43,2017,2,507.00
73,43,2017,1,468.00
74,45,2019,2,450.00
75,45,2019,1,410.00
76,45,2018,2,492.00
77,45,2018,1,461.00
78,45,2017,2,471.00
79,45,2017,1,421.00
80,46,2019,2,624.00
81,46,2019,1,575.00
82,46,2018,2,622.00
83,46,2018,1,573.00
84,46,2017,2,618.00
85,46,2017,1,573.00
86,50,2019,1,515.00
87,50,2019,2,510.00
88,50,2018,1,507.00
89,50,2018,2,499.00
90,50,2017,2,483.00
91,50,2017,1,467.00
92,51,2019,1,533.00
93,51,2019,2,520.00
94,51,2018,2,535.00
95,51,2018,1,526.00
96,51,2017,2,514.00
97,51,2017,1,494.00
98,52,2019,2,505.00
99,52,2019,1,445.00
100,52,2018,2,537.00
101,52,2018,1,459.00
102,52,2017,2,509.00
103,52,2017,1,429.00
104,53,2019,1,516.00
105,53,2018,1,509.00
106,53,2017,1,483.00
107,62,2019,2,502.00
108,62,2019,1,460.00
109,62,2018,2,481.00
110,62,2018,1,469.00
111,62,2017,2,476.00
112,62,2017,1,434.00
113,65,2019,2,485.00
114,65,2019,1,434.00
115,65,2018,2,477.00
116,65,2018,1,455.00
117,65,2017,2,454.00
118,65,2017,1,413.00
