,province_id,year,types,score
0,13,2019,2,319.00
1,13,2019,1,284.00
2,13,2018,2,200.00
3,13,2018,1,200.00
4,13,2017,2,326.00
5,13,2017,1,200.00
6,14,2019,1,130.00
7,14,2019,2,130.00
8,14,2018,2,150.00
9,14,2018,1,150.00
10,14,2017,1,215.00
11,14,2017,2,186.00
12,15,2019,2,264.00
13,15,2019,1,160.00
14,15,2018,2,244.00
15,15,2018,1,184.00
16,15,2017,1,221.00
17,15,2017,2,208.00
18,23,2019,2,292.00
19,23,2019,1,290.00
20,23,2018,2,274.00
21,23,2018,1,241.00
22,23,2017,2,229.00
23,23,2017,1,188.00
24,32,2019,1,260.00
25,32,2019,2,230.00
26,33,2019,3,367.00
27,33,2018,3,374.00
28,33,2017,3,366.00
29,34,2019,2,278.00
30,34,2019,1,263.00
31,34,2018,2,313.00
32,34,2018,1,306.00
33,34,2017,1,210.00
34,34,2017,2,209.00
35,35,2019,1,267.00
36,35,2019,2,225.00
37,36,2019,2,266.00
38,36,2019,1,160.00
39,36,2018,2,259.00
40,36,2018,1,223.00
41,36,2017,1,280.00
42,36,2017,2,269.00
43,42,2019,2,263.00
44,42,2019,1,258.00
45,42,2018,1,200.00
46,42,2018,2,200.00
47,42,2017,1,200.00
48,42,2017,2,200.00
49,43,2019,2,338.00
50,43,2019,1,274.00
51,43,2018,2,330.00
52,43,2018,1,200.00
53,43,2017,2,270.00
54,43,2017,1,266.00
55,45,2019,1,227.00
56,45,2019,2,216.00
57,45,2018,2,387.00
58,45,2017,2,226.00
59,46,2019,1,433.00
60,46,2019,2,315.00
61,46,2018,1,403.00
62,46,2018,2,360.00
63,46,2017,2,374.00
64,46,2017,1,294.00
65,50,2019,2,291.00
66,50,2019,1,279.00
67,51,2019,1,150.00
68,51,2019,2,150.00
69,51,2018,2,275.00
70,51,2018,1,180.00
71,51,2017,2,190.00
72,51,2017,1,180.00
73,52,2019,2,337.00
74,52,2019,1,288.00
75,52,2017,2,442.00
76,52,2017,1,237.00
77,53,2019,2,372.00
78,53,2019,1,221.00
79,62,2019,2,160.00
80,62,2019,1,160.00
81,62,2018,1,251.00
82,62,2017,2,180.00
83,62,2017,1,180.00
84,63,2019,1,263.00
85,63,2019,2,200.00
86,63,2018,2,221.00
87,63,2018,1,216.00
88,63,2017,1,229.00
89,63,2017,2,224.00
90,65,2019,2,301.00
91,65,2019,1,250.00
92,65,2018,2,247.00
93,65,2018,1,207.00
94,65,2017,1,224.00
95,65,2017,2,214.00
96,41,2018,1,253.00
97,41,2018,2,210.00
98,41,2017,2,198.00
99,41,2017,1,175.00
100,61,2017,2,271.00
101,61,2017,1,270.00
