,province_id,year,types,score
0,14,2019,1,130.00
1,14,2019,2,130.00
2,15,2019,1,298.00
3,15,2019,2,219.00
4,21,2019,2,368.00
5,21,2019,1,326.00
6,21,2017,2,274.00
7,21,2017,1,186.00
8,22,2019,2,304.00
9,22,2019,1,234.00
10,23,2019,1,219.00
11,23,2019,2,216.00
12,34,2019,2,255.00
13,36,2019,2,160.00
14,36,2019,1,160.00
15,43,2019,2,332.00
16,43,2019,1,200.00
17,43,2018,2,271.00
18,43,2018,1,200.00
19,45,2019,2,269.00
20,45,2019,1,238.00
21,45,2018,1,200.00
22,45,2018,2,200.00
23,45,2017,2,182.00
24,45,2017,1,180.00
25,51,2019,1,150.00
26,51,2019,2,150.00
27,51,2018,2,190.00
28,51,2018,1,180.00
29,51,2017,2,190.00
30,51,2017,1,180.00
31,52,2019,2,379.00
32,52,2019,1,219.00
33,52,2018,2,301.00
34,52,2018,1,218.00
35,52,2017,2,262.00
36,52,2017,1,251.00
37,53,2019,2,386.00
38,53,2019,1,284.00
39,53,2018,2,396.00
40,53,2018,1,311.00
41,53,2017,2,349.00
42,53,2017,1,247.00
43,62,2019,1,160.00
44,62,2019,2,160.00
45,63,2019,1,254.00
