,province_id,year,types,score
0,12,2019,2,443.00
1,12,2019,1,423.00
2,12,2018,2,453.00
3,12,2018,1,422.00
4,13,2019,2,533.00
5,13,2019,1,484.00
6,13,2018,2,533.00
7,13,2018,1,478.00
8,13,2017,2,477.00
9,13,2017,1,435.00
10,14,2019,2,471.00
11,14,2019,1,412.00
12,14,2018,2,459.00
13,14,2018,1,404.00
14,14,2017,2,430.00
15,14,2017,1,373.00
16,15,2019,2,472.00
17,15,2019,1,390.00
18,15,2018,2,420.00
19,15,2018,1,369.00
20,21,2019,2,526.00
21,21,2019,1,455.00
22,21,2018,2,511.00
23,21,2018,1,445.00
24,21,2017,2,475.00
25,21,2017,1,406.00
26,22,2019,1,416.00
27,22,2018,1,348.00
28,23,2019,2,427.00
29,23,2019,1,405.00
30,23,2018,2,405.00
31,23,2018,1,381.00
32,23,2017,2,404.00
33,23,2017,1,365.00
34,32,2019,1,320.00
35,32,2019,2,304.00
36,32,2018,1,304.00
37,32,2018,2,302.00
38,32,2017,2,299.00
39,32,2017,1,297.00
40,33,2019,3,547.00
41,33,2018,3,539.00
42,33,2017,3,513.00
43,34,2019,2,536.00
44,34,2019,1,481.00
45,34,2018,2,525.00
46,34,2018,1,483.00
47,34,2017,2,476.00
48,34,2017,1,447.00
49,35,2019,2,494.00
50,35,2019,1,432.00
51,35,2018,2,481.00
52,35,2018,1,414.00
53,35,2017,2,413.00
54,35,2017,1,363.00
55,36,2019,2,527.00
56,36,2019,1,474.00
57,36,2018,2,526.00
58,36,2018,1,472.00
59,36,2017,2,478.00
60,36,2017,1,443.00
61,37,2019,2,519.00
62,37,2019,1,470.00
63,37,2018,2,516.00
64,37,2018,1,461.00
65,37,2017,2,489.00
66,37,2017,1,454.00
67,41,2019,2,498.00
68,41,2019,1,456.00
69,41,2018,2,496.00
70,41,2018,1,442.00
71,41,2017,2,454.00
72,41,2017,1,412.00
73,42,2019,2,498.00
74,42,2019,1,453.00
75,42,2018,2,506.00
76,42,2018,1,447.00
77,42,2017,2,461.00
78,42,2017,1,412.00
79,43,2019,2,519.00
80,43,2019,1,443.00
81,43,2018,2,518.00
82,43,2018,1,441.00
83,43,2017,2,470.00
84,43,2017,1,410.00
85,44,2019,2,503.00
86,44,2019,1,424.00
87,44,2018,2,484.00
88,44,2018,1,402.00
89,44,2017,2,427.00
90,44,2017,1,372.00
91,45,2019,2,416.00
92,45,2019,1,369.00
93,45,2018,2,414.00
94,45,2018,1,357.00
95,45,2017,2,416.00
96,45,2017,1,323.00
97,46,2019,2,583.00
98,46,2019,1,542.00
99,46,2018,2,569.00
100,46,2018,1,538.00
101,46,2017,2,551.00
102,46,2017,1,537.00
103,50,2019,2,499.00
104,50,2019,1,465.00
105,50,2018,2,478.00
106,50,2018,1,447.00
107,50,2017,2,464.00
108,50,2017,1,403.00
109,51,2019,2,488.00
110,51,2019,1,482.00
111,51,2018,2,506.00
112,51,2018,1,476.00
113,51,2017,2,484.00
114,51,2017,1,452.00
115,52,2019,2,476.00
116,52,2019,1,386.00
117,52,2018,2,498.00
118,52,2018,1,391.00
119,52,2017,2,471.00
120,52,2017,1,365.00
121,53,2019,2,502.00
122,53,2019,1,449.00
123,53,2018,2,507.00
124,53,2018,1,430.00
125,53,2017,2,483.00
126,53,2017,1,412.00
127,61,2019,2,486.00
128,61,2019,1,437.00
129,61,2018,2,461.00
130,61,2018,1,421.00
131,61,2017,2,437.00
132,61,2017,1,389.00
133,62,2019,2,470.00
134,62,2019,1,424.00
135,62,2018,2,444.00
136,62,2018,1,426.00
137,62,2017,2,440.00
138,62,2017,1,396.00
139,63,2019,2,428.00
140,63,2019,1,370.00
141,63,2018,2,416.00
142,63,2018,1,349.00
143,64,2019,2,500.00
144,64,2019,1,423.00
145,64,2018,2,475.00
146,64,2018,1,422.00
147,64,2017,2,473.00
148,64,2017,1,393.00
149,65,2019,2,445.00
150,65,2019,1,403.00
151,65,2018,2,427.00
152,65,2018,1,409.00
153,65,2017,1,388.00
154,31,2018,3,417.00
