,province_id,year,types,score
0,11,2019,1,425.00
1,11,2018,2,488.00
2,11,2018,1,460.00
3,11,2017,2,473.00
4,11,2017,1,462.00
5,12,2019,2,432.00
6,12,2019,1,397.00
7,12,2018,2,447.00
8,12,2018,1,424.00
9,12,2017,2,420.00
10,12,2017,1,414.00
11,13,2019,2,495.00
12,13,2019,1,386.00
13,13,2018,2,511.00
14,13,2018,1,461.00
15,13,2017,2,468.00
16,13,2017,1,443.00
17,14,2019,2,409.00
18,14,2019,1,356.00
19,14,2018,2,468.00
20,14,2018,1,414.00
21,14,2017,2,444.00
22,14,2017,1,388.00
23,15,2019,2,432.00
24,15,2019,1,351.00
25,15,2018,2,426.00
26,15,2018,1,348.00
27,15,2017,2,396.00
28,15,2017,1,357.00
29,21,2019,2,517.00
30,21,2019,1,378.00
31,21,2018,2,507.00
32,21,2018,1,437.00
33,21,2017,2,477.00
34,21,2017,1,408.00
35,22,2019,2,438.00
36,22,2019,1,409.00
37,22,2018,2,411.00
38,22,2018,1,397.00
39,22,2017,2,399.00
40,22,2017,1,377.00
41,23,2019,2,431.00
42,23,2019,1,392.00
43,23,2018,2,417.00
44,23,2018,1,380.00
45,23,2017,2,413.00
46,23,2017,1,370.00
47,31,2019,3,395.00
48,31,2018,3,401.00
49,32,2019,1,308.00
50,32,2019,2,291.00
51,32,2018,1,297.00
52,32,2018,2,293.00
53,32,2017,2,288.00
54,32,2017,1,285.00
55,33,2019,3,535.00
56,33,2018,3,526.00
57,33,2017,3,498.00
58,34,2019,2,523.00
59,34,2019,1,451.00
60,34,2018,2,514.00
61,34,2018,1,462.00
62,34,2017,2,471.00
63,34,2017,1,438.00
64,35,2019,1,403.00
65,35,2018,1,387.00
66,35,2017,2,411.00
67,35,2017,1,357.00
68,37,2019,2,517.00
69,37,2019,1,463.00
70,37,2018,2,519.00
71,37,2018,1,466.00
72,37,2017,2,495.00
73,37,2017,1,462.00
74,41,2019,2,487.00
75,41,2019,1,386.00
76,41,2018,2,493.00
77,41,2018,1,429.00
78,41,2017,2,456.00
79,41,2017,1,421.00
80,44,2019,2,483.00
81,44,2019,1,413.00
82,44,2018,2,489.00
83,44,2018,1,420.00
84,44,2017,2,438.00
85,44,2017,1,397.00
86,45,2019,2,358.00
87,45,2019,1,318.00
88,45,2018,2,408.00
89,45,2018,1,350.00
90,45,2017,2,393.00
91,45,2017,1,326.00
92,51,2019,2,475.00
93,51,2019,1,459.00
94,51,2018,2,499.00
95,51,2018,1,471.00
96,51,2017,2,476.00
97,51,2017,1,440.00
98,52,2019,2,453.00
99,52,2019,1,369.00
100,52,2018,2,477.00
101,52,2018,1,388.00
102,52,2017,2,453.00
103,52,2017,1,365.00
104,53,2019,2,490.00
105,53,2019,1,419.00
106,53,2018,2,479.00
107,53,2018,1,433.00
108,53,2017,1,424.00
109,61,2019,2,456.00
110,61,2019,1,408.00
111,61,2018,2,457.00
112,61,2018,1,382.00
113,61,2017,2,447.00
114,61,2017,1,391.00
115,62,2019,2,438.00
116,62,2019,1,409.00
117,62,2018,1,417.00
118,62,2018,2,412.00
119,62,2017,2,448.00
120,62,2017,1,396.00
121,65,2019,2,434.00
122,65,2019,1,382.00
123,65,2018,2,432.00
124,65,2018,1,408.00
125,65,2017,2,421.00
126,65,2017,1,384.00
