,province_id,year,types,score
0,13,2019,2,506.00
1,13,2019,1,429.00
2,13,2018,2,503.00
3,13,2018,1,455.00
4,13,2017,2,460.00
5,13,2017,1,421.00
6,14,2019,2,432.00
7,14,2019,1,432.00
8,14,2018,2,476.00
9,14,2018,1,432.00
10,14,2017,2,452.00
11,14,2017,1,400.00
12,32,2019,1,323.00
13,32,2019,2,307.00
14,32,2018,1,306.00
15,32,2018,2,302.00
16,32,2017,2,281.00
17,32,2017,1,273.00
18,35,2019,2,497.00
19,35,2019,1,434.00
20,35,2018,2,488.00
21,35,2018,1,419.00
22,35,2017,2,421.00
23,35,2017,1,378.00
24,36,2019,2,519.00
25,36,2019,1,469.00
26,36,2017,2,482.00
27,36,2017,1,445.00
28,43,2019,2,529.00
29,43,2019,1,460.00
30,43,2018,2,536.00
31,43,2018,1,463.00
32,43,2017,2,496.00
33,43,2017,1,435.00
34,45,2019,2,471.00
35,45,2019,1,443.00
36,45,2018,2,489.00
37,45,2018,1,443.00
38,45,2017,2,471.00
39,45,2017,1,407.00
40,46,2019,2,621.00
41,46,2019,1,565.00
42,46,2018,2,606.00
43,46,2018,1,558.00
44,46,2017,2,611.00
45,46,2017,1,560.00
46,52,2019,2,507.00
47,52,2019,1,436.00
48,52,2018,2,536.00
49,52,2018,1,442.00
50,52,2017,2,511.00
51,52,2017,1,415.00
52,53,2019,2,526.00
53,53,2019,1,476.00
54,53,2018,2,540.00
55,53,2018,1,474.00
56,53,2017,2,516.00
57,53,2017,1,448.00
58,62,2019,2,436.00
59,62,2019,1,422.00
