,province_id,year,types,score
0,13,2019,2,436.00
1,14,2019,2,313.00
2,14,2019,1,307.00
3,14,2018,1,295.00
4,15,2019,2,398.00
5,15,2019,1,234.00
6,15,2018,1,295.00
7,15,2017,1,279.00
8,34,2019,2,303.00
9,34,2019,1,274.00
10,35,2019,2,367.00
11,35,2019,1,324.00
12,35,2018,1,260.00
13,36,2019,2,160.00
14,36,2019,1,160.00
15,37,2019,2,492.00
16,37,2019,1,382.00
17,37,2018,2,471.00
18,37,2018,1,327.00
19,42,2019,1,299.00
20,42,2019,2,200.00
21,43,2019,2,200.00
22,43,2019,1,200.00
23,44,2019,2,437.00
24,44,2019,1,316.00
25,44,2018,2,427.00
26,44,2018,1,303.00
27,45,2019,1,232.00
28,45,2018,2,245.00
29,50,2019,1,370.00
30,50,2019,2,351.00
31,50,2018,1,233.00
32,50,2018,2,142.00
33,50,2017,1,178.00
34,51,2019,2,419.00
35,51,2019,1,150.00
36,51,2018,2,436.00
37,51,2018,1,239.00
38,51,2017,1,180.00
39,52,2019,2,366.00
40,52,2019,1,319.00
41,52,2018,2,449.00
42,52,2018,1,320.00
43,52,2017,1,303.00
44,53,2019,2,457.00
45,53,2019,1,381.00
46,53,2018,2,469.00
47,53,2018,1,373.00
48,53,2017,1,375.00
49,61,2019,1,270.00
50,61,2018,1,217.00
51,62,2019,2,342.00
52,62,2019,1,277.00
53,62,2018,1,217.00
54,63,2019,2,294.00
55,63,2019,1,287.00
56,63,2018,1,240.00
57,63,2017,1,250.00
58,64,2019,2,337.00
59,64,2019,1,300.00
60,64,2018,1,265.00
61,65,2019,2,365.00
62,65,2019,1,272.00
63,65,2018,1,242.00
