,province_id,year,types,score
0,11,2019,2,120.00
1,11,2019,1,120.00
2,11,2018,1,191.00
3,11,2018,2,159.00
4,11,2017,1,180.00
5,11,2017,2,155.00
6,13,2019,2,451.00
7,13,2019,1,394.00
8,13,2017,2,363.00
9,13,2017,1,304.00
10,15,2019,2,294.00
11,15,2019,1,160.00
12,15,2018,2,220.00
13,15,2018,1,192.00
14,15,2017,2,214.00
15,15,2017,1,184.00
16,21,2019,2,483.00
17,21,2019,1,389.00
18,21,2018,2,443.00
19,21,2018,1,388.00
20,21,2017,2,414.00
21,21,2017,1,364.00
22,34,2019,2,446.00
23,34,2019,1,344.00
24,34,2018,2,406.00
25,34,2018,1,362.00
26,34,2017,1,360.00
27,34,2017,2,348.00
28,53,2019,2,454.00
29,53,2019,1,413.00
30,53,2018,2,469.00
31,53,2018,1,398.00
32,53,2017,2,453.00
33,53,2017,1,383.00
34,41,2018,2,389.00
35,41,2018,1,326.00
36,41,2017,2,352.00
37,41,2017,1,308.00
