,province_id,year,types,score
0,12,2019,1,201.00
1,12,2019,2,197.00
2,12,2018,2,226.00
3,12,2018,1,156.00
4,12,2017,1,345.00
5,14,2019,1,130.00
6,14,2019,2,130.00
7,14,2018,1,150.00
8,14,2018,2,150.00
9,14,2017,1,130.00
10,14,2017,2,130.00
11,15,2019,2,232.00
12,15,2019,1,198.00
13,15,2018,2,219.00
14,15,2018,1,192.00
15,15,2017,2,336.00
16,15,2017,1,265.00
17,21,2019,2,421.00
18,21,2019,1,342.00
19,21,2018,2,397.00
20,21,2018,1,321.00
21,21,2017,2,343.00
22,21,2017,1,288.00
23,22,2019,2,299.00
24,22,2019,1,284.00
25,22,2018,2,198.00
26,22,2018,1,173.00
27,22,2017,2,325.00
28,22,2017,1,186.00
29,23,2019,1,286.00
30,23,2019,2,264.00
31,23,2018,1,236.00
32,23,2018,2,160.00
33,23,2017,2,238.00
34,23,2017,1,161.00
35,34,2019,2,324.00
36,34,2019,1,251.00
37,34,2018,2,323.00
38,34,2018,1,261.00
39,34,2017,2,388.00
40,34,2017,1,246.00
41,42,2019,1,200.00
42,42,2019,2,200.00
43,42,2018,2,200.00
44,42,2018,1,200.00
45,42,2017,1,200.00
46,42,2017,2,200.00
47,44,2019,2,297.00
48,44,2019,1,180.00
49,44,2018,2,265.00
50,44,2018,1,257.00
51,44,2017,1,255.00
52,44,2017,2,230.00
53,45,2019,2,292.00
54,45,2019,1,276.00
55,45,2018,2,290.00
56,45,2018,1,250.00
57,45,2017,2,288.00
58,45,2017,1,189.00
59,51,2019,1,150.00
60,51,2019,2,150.00
61,51,2018,2,190.00
62,51,2018,1,180.00
63,51,2017,2,190.00
64,51,2017,1,180.00
65,52,2019,2,315.00
66,52,2019,1,231.00
67,52,2018,2,315.00
68,52,2018,1,217.00
69,52,2017,2,380.00
70,52,2017,1,211.00
71,53,2019,1,342.00
72,53,2019,2,289.00
73,53,2018,2,309.00
74,53,2018,1,256.00
75,53,2017,2,260.00
76,53,2017,1,237.00
77,62,2019,1,160.00
78,62,2019,2,160.00
79,62,2018,2,372.00
80,62,2018,1,295.00
81,62,2017,2,350.00
82,62,2017,1,340.00
83,64,2019,2,358.00
84,64,2019,1,251.00
85,64,2018,1,263.00
86,64,2017,2,319.00
87,64,2017,1,208.00
88,41,2018,1,318.00
89,41,2018,2,220.00
90,41,2017,2,248.00
91,41,2017,1,196.00
