,province_id,year,types,score
0,15,2019,1,265.00
1,15,2019,2,227.00
2,33,2019,3,346.00
3,33,2018,3,361.00
4,33,2017,3,372.00
5,36,2019,2,330.00
6,36,2019,1,315.00
7,36,2018,2,309.00
8,36,2018,1,303.00
9,36,2017,1,283.00
10,36,2017,2,277.00
11,46,2019,2,430.00
12,46,2019,1,363.00
13,46,2018,1,365.00
14,46,2018,2,304.00
15,46,2017,1,384.00
16,46,2017,2,314.00
17,14,2018,1,150.00
18,14,2018,2,150.00
19,14,2017,1,130.00
20,14,2017,2,130.00
21,34,2018,1,217.00
22,34,2017,1,260.00
23,34,2017,2,241.00
24,51,2018,2,190.00
25,51,2018,1,180.00
26,51,2017,2,190.00
27,51,2017,1,180.00
28,52,2018,2,378.00
29,52,2018,1,212.00
