,province_id,year,types,score
0,34,2019,2,491.00
1,34,2019,1,379.00
2,34,2018,2,464.00
3,34,2018,1,375.00
4,34,2017,2,394.00
5,34,2017,1,357.00
6,37,2019,2,475.00
7,37,2019,1,406.00
8,37,2018,2,457.00
9,37,2018,1,383.00
10,43,2019,2,481.00
11,43,2019,1,405.00
12,43,2018,2,467.00
13,43,2018,1,394.00
14,43,2017,2,419.00
15,43,2017,1,367.00
16,44,2019,2,430.00
17,44,2019,1,367.00
18,44,2018,2,413.00
19,44,2018,1,328.00
20,44,2017,2,342.00
21,44,2017,1,284.00
22,45,2019,2,364.00
23,45,2019,1,331.00
24,45,2018,2,360.00
25,45,2018,1,303.00
26,45,2017,2,321.00
27,45,2017,1,284.00
28,46,2019,2,532.00
29,46,2019,1,480.00
30,46,2018,1,518.00
31,46,2018,2,506.00
32,50,2019,2,448.00
33,50,2019,1,431.00
34,50,2018,2,274.00
35,50,2018,1,270.00
36,50,2017,2,273.00
37,50,2017,1,248.00
38,51,2019,2,457.00
39,51,2019,1,427.00
40,51,2018,2,477.00
41,51,2018,1,422.00
42,51,2017,2,462.00
43,51,2017,1,391.00
44,52,2019,2,450.00
45,52,2019,1,370.00
46,52,2018,2,472.00
47,52,2018,1,376.00
48,52,2017,2,448.00
49,52,2017,1,359.00
50,53,2019,2,462.00
51,53,2019,1,407.00
52,53,2018,2,473.00
53,53,2018,1,404.00
54,53,2017,2,446.00
55,53,2017,1,385.00
56,61,2019,1,362.00
57,61,2019,2,360.00
58,61,2018,2,314.00
59,61,2018,1,302.00
60,61,2017,2,317.00
61,61,2017,1,280.00
62,62,2019,2,384.00
63,62,2019,1,355.00
64,62,2017,2,379.00
65,62,2017,1,326.00
66,41,2018,2,339.00
67,41,2018,1,226.00
68,42,2017,1,200.00
69,42,2017,2,200.00
