,province_id,year,types,score
0,13,2019,2,385.00
1,13,2019,1,325.00
2,13,2018,2,377.00
3,13,2018,1,295.00
4,13,2017,2,306.00
5,13,2017,1,267.00
6,14,2019,1,130.00
7,14,2019,2,130.00
8,14,2018,1,150.00
9,14,2018,2,150.00
10,14,2017,1,186.00
11,14,2017,2,130.00
12,21,2019,2,473.00
13,21,2019,1,379.00
14,21,2018,2,442.00
15,21,2018,1,373.00
16,21,2017,2,384.00
17,21,2017,1,339.00
18,23,2019,2,300.00
19,23,2019,1,281.00
20,23,2018,2,259.00
21,23,2018,1,257.00
22,23,2017,1,260.00
23,23,2017,2,203.00
24,34,2019,2,307.00
25,34,2019,1,206.00
26,34,2018,2,296.00
27,34,2018,1,207.00
28,34,2017,2,206.00
29,34,2017,1,205.00
30,37,2019,2,503.00
31,37,2019,1,445.00
32,37,2018,2,170.00
33,37,2018,1,170.00
34,37,2017,2,295.00
35,37,2017,1,242.00
36,51,2019,1,150.00
37,51,2019,2,150.00
38,51,2018,2,190.00
39,51,2018,1,180.00
40,51,2017,2,190.00
41,51,2017,1,180.00
42,52,2019,2,350.00
43,52,2019,1,265.00
44,52,2018,2,304.00
45,52,2018,1,228.00
46,52,2017,2,327.00
47,52,2017,1,232.00
48,62,2019,1,160.00
49,62,2019,2,160.00
50,62,2017,1,180.00
51,62,2017,2,180.00
52,65,2019,2,273.00
53,65,2019,1,180.00
54,65,2018,1,253.00
55,65,2018,2,237.00
56,65,2017,1,280.00
57,65,2017,2,273.00
58,41,2018,1,201.00
59,41,2018,2,200.00
60,41,2017,2,195.00
61,41,2017,1,186.00
