,province_id,year,types,score
0,33,2019,3,496.00
1,33,2018,3,490.00
2,33,2017,3,485.00
3,36,2019,2,391.00
4,36,2019,1,381.00
5,36,2018,2,373.00
6,36,2018,1,353.00
7,36,2017,1,364.00
8,36,2017,2,353.00
9,43,2019,2,423.00
10,43,2019,1,339.00
11,43,2018,2,413.00
12,43,2018,1,336.00
13,43,2017,2,355.00
14,43,2017,1,288.00
15,44,2019,2,420.00
16,44,2019,1,367.00
17,44,2018,2,420.00
18,44,2018,1,351.00
19,44,2017,2,374.00
20,44,2017,1,325.00
21,45,2019,2,369.00
22,45,2019,1,288.00
23,45,2018,2,389.00
24,45,2018,1,330.00
25,45,2017,2,368.00
26,45,2017,1,308.00
27,51,2019,1,415.00
28,51,2019,2,360.00
29,51,2018,2,473.00
30,51,2018,1,418.00
31,51,2017,2,459.00
32,51,2017,1,407.00
33,52,2018,2,466.00
34,52,2018,1,362.00
35,52,2017,2,444.00
36,52,2017,1,347.00
37,53,2018,2,485.00
38,53,2018,1,387.00
39,53,2017,2,455.00
40,53,2017,1,387.00
