,province_id,year,types,score
0,13,2019,1,262.00
1,13,2018,1,232.00
2,13,2017,1,227.00
3,14,2019,1,130.00
4,14,2018,1,150.00
5,14,2017,1,130.00
6,21,2019,1,325.00
7,21,2018,1,304.00
8,21,2017,1,285.00
9,35,2019,1,288.00
10,36,2019,1,160.00
11,36,2018,1,240.00
12,36,2017,1,251.00
13,37,2019,1,303.00
14,37,2018,1,222.00
15,37,2017,1,288.00
16,43,2019,1,200.00
17,43,2018,1,200.00
18,43,2017,1,200.00
19,44,2019,1,217.00
20,44,2018,1,250.00
21,44,2017,1,268.00
22,52,2019,2,410.00
23,52,2019,1,335.00
24,52,2018,2,434.00
25,52,2018,1,345.00
26,52,2017,2,420.00
27,52,2017,1,329.00
28,53,2019,1,343.00
29,53,2018,1,330.00
30,53,2017,1,363.00
31,62,2019,1,160.00
32,62,2017,1,310.00
33,63,2019,1,185.00
34,41,2018,1,274.00
35,50,2018,1,148.00
36,50,2017,1,174.00
37,51,2018,1,250.00
38,51,2017,1,180.00
39,61,2018,1,206.00
40,61,2017,1,173.00
