,province_id,year,types,score
0,14,2019,1,130.00
1,14,2019,2,130.00
2,14,2018,1,150.00
3,14,2018,2,150.00
4,14,2017,2,130.00
5,14,2017,1,130.00
6,15,2019,2,396.00
7,15,2019,1,221.00
8,21,2019,2,450.00
9,21,2019,1,323.00
10,21,2018,2,431.00
11,21,2018,1,346.00
12,21,2017,2,397.00
13,21,2017,1,339.00
14,22,2019,2,366.00
15,22,2019,1,338.00
16,23,2019,2,354.00
17,23,2019,1,320.00
18,23,2018,2,331.00
19,23,2018,1,279.00
20,23,2017,2,326.00
21,23,2017,1,250.00
22,33,2019,3,386.00
23,33,2018,3,391.00
24,33,2017,3,403.00
25,34,2019,2,433.00
26,34,2019,1,231.00
27,34,2018,2,399.00
28,34,2018,1,236.00
29,34,2017,2,394.00
30,34,2017,1,266.00
31,37,2019,2,331.00
32,37,2019,1,222.00
33,37,2018,2,296.00
34,37,2018,1,174.00
35,37,2017,1,177.00
36,37,2017,2,174.00
37,45,2019,1,185.00
38,45,2018,2,331.00
39,45,2018,1,254.00
40,45,2017,2,331.00
41,45,2017,1,239.00
42,51,2019,1,150.00
43,51,2019,2,150.00
44,51,2018,2,190.00
45,51,2018,1,180.00
46,51,2017,2,190.00
47,51,2017,1,180.00
48,52,2019,1,235.00
49,52,2018,1,239.00
50,52,2017,2,335.00
51,52,2017,1,266.00
52,53,2019,1,420.00
53,53,2019,2,338.00
54,53,2018,2,389.00
55,53,2018,1,326.00
56,53,2017,2,327.00
57,53,2017,1,317.00
58,61,2019,2,318.00
59,62,2019,1,160.00
60,62,2019,2,160.00
61,62,2017,1,180.00
62,62,2017,2,180.00
63,64,2019,2,327.00
64,64,2019,1,273.00
65,64,2018,2,314.00
66,64,2018,1,254.00
67,64,2017,2,309.00
68,64,2017,1,241.00
69,65,2019,2,294.00
70,65,2019,1,252.00
71,65,2018,2,280.00
72,65,2018,1,222.00
73,65,2017,2,276.00
74,65,2017,1,225.00
75,41,2018,2,260.00
76,41,2018,1,200.00
77,41,2017,2,245.00
78,41,2017,1,228.00
