,province_id,year,types,score
0,12,2019,2,431.00
1,12,2019,1,406.00
2,12,2018,2,436.00
3,12,2018,1,407.00
4,13,2019,2,497.00
5,13,2019,1,423.00
6,13,2018,2,479.00
7,13,2018,1,407.00
8,13,2017,2,428.00
9,13,2017,1,371.00
10,41,2019,2,453.00
11,41,2019,1,400.00
12,41,2018,2,447.00
13,41,2018,1,392.00
14,41,2017,2,406.00
15,41,2017,1,377.00
16,46,2019,2,562.00
17,46,2019,1,500.00
18,46,2018,2,550.00
19,46,2018,1,509.00
20,46,2017,2,540.00
21,46,2017,1,515.00
22,62,2019,2,446.00
23,62,2019,1,383.00
24,62,2018,2,407.00
25,62,2018,1,372.00
26,62,2017,2,422.00
27,62,2017,1,353.00
28,65,2019,2,398.00
29,65,2019,1,346.00
30,65,2018,2,381.00
31,65,2018,1,355.00
32,65,2017,2,382.00
33,65,2017,1,338.00
34,52,2018,2,507.00
35,52,2018,1,395.00
36,52,2017,2,469.00
37,52,2017,1,365.00
38,53,2018,2,493.00
39,53,2018,1,438.00
40,53,2017,2,449.00
41,53,2017,1,402.00
42,64,2018,2,454.00
43,64,2018,1,364.00
44,64,2017,2,412.00
45,64,2017,1,342.00
46,34,2017,2,458.00
47,34,2017,1,436.00
48,36,2017,2,463.00
49,36,2017,1,430.00
