,province_id,year,types,score
0,13,2019,2,545.00
1,13,2019,1,500.00
2,13,2018,2,548.00
3,13,2018,1,505.00
4,13,2017,2,492.00
5,13,2017,1,465.00
6,14,2019,2,524.00
7,14,2019,1,479.00
8,14,2018,2,522.00
9,14,2018,1,483.00
10,14,2017,2,492.00
11,14,2017,1,444.00
12,15,2019,2,516.00
13,15,2019,1,409.00
14,15,2018,2,449.00
15,15,2018,1,378.00
16,15,2017,2,439.00
17,15,2017,1,377.00
18,22,2019,2,496.00
19,22,2019,1,458.00
20,22,2018,2,444.00
21,22,2018,1,440.00
22,22,2017,2,457.00
23,22,2017,1,383.00
24,23,2019,2,485.00
25,23,2019,1,452.00
26,23,2018,2,461.00
27,23,2018,1,426.00
28,23,2017,2,434.00
29,23,2017,1,401.00
30,32,2019,1,326.00
31,32,2019,2,319.00
32,32,2018,2,313.00
33,32,2018,1,313.00
34,32,2017,2,311.00
35,32,2017,1,301.00
36,33,2019,3,559.00
37,33,2018,3,551.00
38,33,2017,3,529.00
39,34,2019,2,546.00
40,34,2019,1,490.00
41,34,2018,2,544.00
42,34,2018,1,497.00
43,34,2017,2,505.00
44,34,2017,1,473.00
45,35,2019,2,525.00
46,35,2019,1,464.00
47,35,2018,2,518.00
48,35,2018,1,450.00
49,35,2017,2,446.00
50,35,2017,1,392.00
51,36,2019,2,552.00
52,36,2019,1,506.00
53,36,2018,2,558.00
54,36,2018,1,507.00
55,36,2017,2,515.00
56,36,2017,1,474.00
57,37,2019,2,532.00
58,37,2019,1,483.00
59,37,2018,2,536.00
60,37,2018,1,479.00
61,37,2017,2,507.00
62,37,2017,1,473.00
63,41,2019,2,527.00
64,41,2019,1,494.00
65,41,2018,2,534.00
66,41,2018,1,490.00
67,41,2017,2,492.00
68,41,2017,1,467.00
69,42,2019,2,527.00
70,42,2019,1,487.00
71,42,2018,2,541.00
72,42,2018,1,490.00
73,42,2017,2,506.00
74,42,2017,1,461.00
75,43,2019,2,547.00
76,43,2019,1,486.00
77,43,2018,2,558.00
78,43,2018,1,496.00
79,43,2017,2,517.00
80,43,2017,1,467.00
81,45,2019,2,491.00
82,45,2019,1,475.00
83,45,2018,2,503.00
84,45,2018,1,458.00
85,45,2017,2,484.00
86,45,2017,1,404.00
87,46,2019,2,629.00
88,46,2019,1,564.00
89,46,2018,2,623.00
90,46,2018,1,571.00
91,46,2017,2,620.00
92,46,2017,1,571.00
93,50,2019,2,518.00
94,50,2019,1,487.00
95,50,2018,2,511.00
96,50,2018,1,505.00
97,50,2017,2,492.00
98,50,2017,1,444.00
99,51,2019,1,538.00
100,51,2019,2,533.00
101,51,2018,2,546.00
102,51,2018,1,534.00
103,51,2017,2,528.00
104,51,2017,1,501.00
105,52,2019,2,526.00
106,52,2019,1,452.00
107,52,2018,2,557.00
108,52,2018,1,465.00
109,52,2017,2,524.00
110,52,2017,1,432.00
111,53,2019,2,543.00
112,53,2019,1,508.00
113,53,2018,2,551.00
114,53,2018,1,501.00
115,53,2017,2,527.00
116,53,2017,1,468.00
117,61,2019,2,509.00
118,61,2019,1,464.00
119,61,2018,2,497.00
120,61,2018,1,455.00
121,61,2017,2,480.00
122,61,2017,1,424.00
123,62,2019,2,507.00
124,62,2019,1,461.00
125,62,2018,2,479.00
126,62,2018,1,467.00
127,62,2017,2,478.00
128,62,2017,1,435.00
129,63,2019,2,481.00
130,63,2019,1,400.00
131,63,2018,2,452.00
132,63,2018,1,382.00
133,63,2017,2,425.00
134,63,2017,1,361.00
135,64,2019,2,511.00
136,64,2019,1,439.00
137,64,2018,2,515.00
138,64,2018,1,446.00
139,64,2017,2,504.00
140,64,2017,1,416.00
141,65,2019,2,495.00
142,65,2019,1,434.00
143,65,2018,2,483.00
144,65,2018,1,451.00
145,65,2017,2,463.00
146,65,2017,1,416.00
147,54,2018,2,346.00
148,54,2018,1,302.00
149,54,2017,2,334.00
150,54,2017,1,277.00
