,province_id,year,types,score
0,11,2019,1,647.00
1,11,2018,1,649.00
2,12,2019,1,653.00
3,12,2018,1,645.00
4,21,2019,1,639.00
5,21,2018,1,646.00
6,31,2019,3,561.00
7,31,2018,3,558.00
8,32,2019,1,396.00
9,32,2018,1,382.00
10,33,2019,3,656.00
11,33,2018,3,651.00
12,35,2019,1,610.00
13,35,2018,1,629.00
14,36,2019,1,628.00
15,36,2018,1,631.00
16,37,2019,1,641.00
17,37,2018,1,645.00
18,41,2019,1,629.00
19,41,2018,1,627.00
20,42,2019,1,621.00
21,42,2018,1,627.00
22,43,2019,1,623.00
23,43,2018,1,633.00
24,51,2019,1,670.00
25,51,2018,1,652.00
26,52,2019,1,632.00
27,52,2018,1,643.00
28,53,2019,1,663.00
29,53,2018,1,659.00
30,61,2019,1,635.00
31,61,2018,1,639.00
32,62,2019,1,607.00
33,62,2018,1,608.00
