,province_id,year,types,score
0,13,2019,2,448.00
1,13,2019,1,333.00
2,13,2018,2,402.00
3,13,2018,1,200.00
4,13,2017,2,304.00
5,13,2017,1,200.00
6,14,2019,1,130.00
7,14,2019,2,130.00
8,14,2018,1,150.00
9,14,2018,2,150.00
10,14,2017,1,130.00
11,14,2017,2,130.00
12,15,2019,2,366.00
13,15,2019,1,278.00
14,15,2017,2,210.00
15,15,2017,1,183.00
16,21,2019,2,202.00
17,21,2019,1,160.00
18,21,2018,2,394.00
19,21,2018,1,180.00
20,21,2017,2,321.00
21,21,2017,1,180.00
22,22,2019,2,375.00
23,22,2019,1,347.00
24,22,2017,1,241.00
25,34,2019,2,408.00
26,34,2019,1,261.00
27,34,2018,2,320.00
28,34,2018,1,236.00
29,34,2017,2,227.00
30,34,2017,1,205.00
31,36,2019,2,160.00
32,36,2019,1,160.00
33,37,2019,2,442.00
34,37,2019,1,360.00
35,37,2018,2,410.00
36,37,2018,1,258.00
37,37,2017,2,357.00
38,37,2017,1,203.00
39,42,2019,1,200.00
40,42,2019,2,200.00
41,42,2018,2,200.00
42,42,2018,1,200.00
43,42,2017,1,200.00
44,42,2017,2,200.00
45,45,2019,2,236.00
46,45,2019,1,202.00
47,45,2018,2,324.00
48,45,2018,1,268.00
49,45,2017,2,296.00
50,45,2017,1,197.00
51,50,2019,2,402.00
52,50,2019,1,364.00
53,50,2018,1,237.00
54,50,2018,2,236.00
55,50,2017,2,210.00
56,50,2017,1,206.00
57,51,2019,2,395.00
58,51,2019,1,150.00
59,51,2018,1,426.00
60,51,2018,2,417.00
61,51,2017,1,400.00
62,51,2017,2,190.00
63,52,2019,2,418.00
64,52,2019,1,342.00
65,52,2018,2,443.00
66,52,2018,1,358.00
67,52,2017,2,421.00
68,52,2017,1,333.00
69,53,2019,2,455.00
70,53,2019,1,411.00
71,53,2018,2,463.00
72,53,2018,1,385.00
73,53,2017,2,423.00
74,53,2017,1,359.00
75,62,2019,2,376.00
76,62,2019,1,295.00
77,62,2017,2,336.00
78,62,2017,1,241.00
79,63,2019,2,407.00
80,63,2019,1,346.00
81,63,2017,2,382.00
82,63,2017,1,321.00
83,65,2019,2,361.00
84,65,2019,1,301.00
85,65,2018,2,332.00
86,65,2018,1,278.00
87,65,2017,2,328.00
88,65,2017,1,321.00
89,41,2018,2,416.00
90,41,2017,2,312.00
