,province_id,year,types,score
0,13,2019,1,501.00
1,13,2018,1,494.00
2,13,2017,1,463.00
3,14,2019,1,474.00
4,14,2018,1,472.00
5,14,2017,1,436.00
6,15,2019,1,415.00
7,15,2018,1,410.00
8,15,2017,1,406.00
9,21,2019,1,504.00
10,21,2018,1,496.00
11,21,2017,1,459.00
12,22,2019,1,497.00
13,22,2018,1,406.00
14,22,2017,1,462.00
15,23,2019,1,442.00
16,23,2018,1,453.00
17,23,2017,1,409.00
18,32,2019,1,335.00
19,32,2018,1,326.00
20,32,2017,1,313.00
21,34,2019,1,480.00
22,34,2018,1,489.00
23,34,2017,1,464.00
24,35,2019,1,423.00
25,35,2018,1,467.00
26,35,2017,1,414.00
27,36,2019,1,502.00
28,36,2018,1,496.00
29,36,2017,1,465.00
30,41,2019,1,497.00
31,41,2018,1,435.00
32,41,2017,1,484.00
33,43,2019,1,480.00
34,43,2018,1,488.00
35,43,2017,1,452.00
36,44,2019,1,483.00
37,44,2018,1,466.00
38,44,2017,1,455.00
39,45,2019,1,516.00
40,45,2019,2,451.00
41,45,2018,1,513.00
42,45,2018,2,513.00
43,45,2017,1,451.00
44,45,2017,2,443.00
45,46,2019,1,569.00
46,46,2018,1,551.00
47,46,2017,1,568.00
48,50,2019,1,519.00
49,50,2018,1,436.00
50,50,2017,1,483.00
51,51,2019,1,543.00
52,51,2018,1,534.00
53,51,2017,1,501.00
54,52,2019,1,458.00
55,52,2018,1,467.00
56,52,2017,1,438.00
57,53,2019,1,518.00
58,53,2018,1,515.00
59,53,2017,1,485.00
