,province_id,year,types,score
0,14,2019,1,130.00
1,14,2019,2,130.00
2,14,2018,1,150.00
3,14,2018,2,150.00
4,14,2017,1,130.00
5,14,2017,2,130.00
6,15,2019,1,230.00
7,15,2019,2,190.00
8,32,2019,1,260.00
9,32,2019,2,230.00
10,32,2018,1,248.00
11,32,2018,2,228.00
12,34,2019,2,245.00
13,34,2018,2,325.00
14,34,2018,1,322.00
15,34,2017,1,281.00
16,36,2019,2,160.00
17,36,2019,1,160.00
18,37,2019,1,254.00
19,37,2019,2,217.00
20,37,2018,2,171.00
21,37,2018,1,170.00
22,37,2017,2,237.00
23,37,2017,1,170.00
24,43,2019,2,354.00
25,43,2019,1,200.00
26,43,2018,2,329.00
27,43,2018,1,200.00
28,51,2019,2,343.00
29,51,2019,1,150.00
30,51,2018,2,190.00
31,51,2018,1,180.00
32,52,2019,2,446.00
33,52,2018,2,257.00
34,52,2018,1,218.00
35,52,2017,2,318.00
36,52,2017,1,223.00
37,62,2019,1,160.00
38,62,2019,2,160.00
39,62,2017,1,180.00
40,62,2017,2,180.00
41,63,2019,2,238.00
42,63,2019,1,230.00
43,64,2019,2,310.00
44,64,2019,1,255.00
45,41,2018,2,241.00
46,41,2017,2,197.00
47,41,2017,1,190.00
