,province_id,year,types,score
0,11,2019,2,502.00
1,11,2019,1,466.00
2,11,2018,2,515.00
3,11,2018,1,474.00
4,11,2017,2,493.00
5,11,2017,1,480.00
6,12,2019,2,468.00
7,12,2019,1,442.00
8,12,2018,2,485.00
9,12,2018,1,447.00
10,12,2017,2,458.00
11,12,2017,1,432.00
12,13,2019,2,534.00
13,13,2019,1,489.00
14,13,2018,2,536.00
15,13,2018,1,487.00
16,13,2017,2,484.00
17,13,2017,1,449.00
18,14,2019,2,478.00
19,14,2019,1,419.00
20,14,2018,2,472.00
21,14,2018,1,422.00
22,14,2017,2,448.00
23,14,2017,1,391.00
24,15,2019,2,475.00
25,15,2019,1,389.00
26,15,2018,2,443.00
27,15,2018,1,383.00
28,15,2017,2,412.00
29,15,2017,1,358.00
30,21,2019,2,515.00
31,21,2019,1,463.00
32,21,2018,2,516.00
33,21,2018,1,465.00
34,21,2017,2,485.00
35,21,2017,1,424.00
36,22,2019,2,460.00
37,22,2019,1,431.00
38,22,2018,2,447.00
39,22,2018,1,407.00
40,22,2017,1,375.00
41,22,2017,2,374.00
42,23,2019,2,442.00
43,23,2019,1,411.00
44,23,2018,2,426.00
45,23,2018,1,398.00
46,23,2017,2,417.00
47,23,2017,1,373.00
48,32,2019,1,321.00
49,32,2019,2,301.00
50,32,2018,1,305.00
51,32,2018,2,299.00
52,32,2017,2,299.00
53,32,2017,1,293.00
54,33,2019,3,558.00
55,33,2018,3,555.00
56,33,2017,3,561.00
57,34,2019,2,539.00
58,34,2019,1,474.00
59,34,2018,2,531.00
60,34,2018,1,478.00
61,34,2017,2,481.00
62,34,2017,1,444.00
63,35,2019,2,502.00
64,35,2019,1,429.00
65,35,2018,2,495.00
66,35,2018,1,425.00
67,35,2017,2,411.00
68,35,2017,1,371.00
69,36,2019,2,541.00
70,36,2019,1,489.00
71,36,2018,2,541.00
72,36,2018,1,490.00
73,36,2017,2,493.00
74,36,2017,1,458.00
75,37,2019,2,526.00
76,37,2019,1,483.00
77,37,2018,2,532.00
78,37,2018,1,478.00
79,37,2017,2,507.00
80,37,2017,1,474.00
81,41,2019,2,501.00
82,41,2019,1,449.00
83,41,2018,2,503.00
84,41,2018,1,448.00
85,41,2017,2,461.00
86,41,2017,1,419.00
87,43,2019,2,525.00
88,43,2019,1,449.00
89,43,2018,2,525.00
90,43,2018,1,448.00
91,43,2017,2,483.00
92,43,2017,1,421.00
93,44,2019,2,513.00
94,44,2019,1,438.00
95,44,2018,2,506.00
96,44,2018,1,430.00
97,44,2017,2,467.00
98,44,2017,1,408.00
99,45,2019,2,435.00
100,45,2019,1,376.00
101,45,2018,2,432.00
102,45,2018,1,373.00
103,45,2017,2,430.00
104,45,2017,1,332.00
105,46,2019,2,596.00
106,46,2019,1,543.00
107,46,2018,2,583.00
108,46,2018,1,543.00
109,46,2017,2,587.00
110,46,2017,1,539.00
111,50,2019,2,507.00
112,50,2019,1,476.00
113,50,2018,2,487.00
114,50,2018,1,466.00
115,50,2017,2,472.00
116,50,2017,1,426.00
117,51,2019,2,509.00
118,51,2019,1,491.00
119,51,2018,2,528.00
120,51,2018,1,488.00
121,51,2017,2,505.00
122,51,2017,1,458.00
123,52,2019,2,487.00
124,52,2019,1,397.00
125,52,2018,2,508.00
126,52,2018,1,398.00
127,52,2017,2,476.00
128,52,2017,1,368.00
129,53,2019,2,517.00
130,53,2019,1,469.00
131,53,2018,2,526.00
132,53,2018,1,459.00
133,53,2017,2,495.00
134,53,2017,1,436.00
135,61,2019,2,489.00
136,61,2019,1,439.00
137,61,2018,2,466.00
138,61,2018,1,424.00
139,61,2017,2,456.00
140,61,2017,1,395.00
141,62,2019,2,474.00
142,62,2019,1,423.00
143,62,2018,2,450.00
144,62,2018,1,425.00
145,62,2017,2,452.00
146,62,2017,1,397.00
147,64,2019,2,507.00
148,64,2019,1,423.00
149,64,2018,2,494.00
150,64,2018,1,428.00
151,64,2017,2,482.00
152,64,2017,1,399.00
153,65,2019,2,475.00
154,65,2019,1,419.00
155,65,2018,2,466.00
156,65,2018,1,434.00
157,65,2017,2,443.00
158,65,2017,1,396.00
