,province_id,year,types,score
0,11,2019,2,498.00
1,11,2019,1,465.00
2,11,2018,2,502.00
3,11,2018,1,474.00
4,11,2017,2,487.00
5,11,2017,1,480.00
6,12,2019,2,474.00
7,12,2019,1,457.00
8,12,2018,2,485.00
9,12,2018,1,460.00
10,12,2017,2,472.00
11,12,2017,1,438.00
12,13,2019,2,545.00
13,13,2019,1,497.00
14,13,2018,2,556.00
15,13,2018,1,504.00
16,13,2017,2,510.00
17,13,2017,1,479.00
18,14,2019,2,526.00
19,14,2019,1,475.00
20,14,2018,2,523.00
21,14,2018,1,484.00
22,14,2017,2,494.00
23,14,2017,1,445.00
24,15,2019,2,492.00
25,15,2019,1,388.00
26,15,2018,2,464.00
27,15,2018,1,436.00
28,15,2017,2,427.00
29,15,2017,1,408.00
30,21,2019,2,544.00
31,21,2019,1,481.00
32,21,2018,2,521.00
33,21,2018,1,479.00
34,21,2017,2,488.00
35,21,2017,1,422.00
36,22,2019,2,502.00
37,22,2019,1,472.00
38,22,2018,2,458.00
39,22,2018,1,436.00
40,22,2017,2,427.00
41,22,2017,1,379.00
42,23,2019,2,482.00
43,23,2019,1,464.00
44,23,2018,2,461.00
45,23,2018,1,453.00
46,23,2017,2,447.00
47,23,2017,1,425.00
48,32,2019,1,321.00
49,32,2019,2,320.00
50,32,2018,1,316.00
51,32,2018,2,316.00
52,32,2017,2,313.00
53,32,2017,1,311.00
54,33,2019,3,556.00
55,33,2018,3,548.00
56,33,2017,3,521.00
57,34,2019,2,546.00
58,34,2019,1,487.00
59,34,2018,2,543.00
60,34,2018,1,494.00
61,34,2017,2,507.00
62,34,2017,1,480.00
63,35,2019,2,513.00
64,35,2019,1,450.00
65,35,2018,2,497.00
66,35,2018,1,433.00
67,35,2017,2,424.00
68,35,2017,1,334.00
69,36,2019,2,548.00
70,36,2019,1,500.00
71,36,2018,2,554.00
72,36,2018,1,504.00
73,36,2017,2,508.00
74,36,2017,1,484.00
75,37,2019,2,533.00
76,37,2019,1,488.00
77,37,2018,2,537.00
78,37,2018,1,489.00
79,37,2017,2,511.00
80,37,2017,1,482.00
81,41,2019,2,541.00
82,41,2019,1,504.00
83,41,2018,2,551.00
84,41,2018,1,507.00
85,41,2017,2,521.00
86,41,2017,1,494.00
87,42,2019,2,527.00
88,42,2019,1,479.00
89,42,2018,2,540.00
90,42,2018,1,484.00
91,42,2017,2,503.00
92,42,2017,1,453.00
93,43,2019,2,544.00
94,43,2019,1,481.00
95,43,2018,2,554.00
96,43,2018,1,492.00
97,43,2017,2,512.00
98,43,2017,1,466.00
99,44,2019,2,520.00
100,44,2019,1,458.00
101,44,2018,2,513.00
102,44,2018,1,448.00
103,44,2017,2,477.00
104,44,2017,1,431.00
105,45,2019,2,475.00
106,45,2019,1,440.00
107,45,2018,2,485.00
108,45,2018,1,431.00
109,45,2017,2,472.00
110,45,2017,1,382.00
111,46,2019,2,626.00
112,46,2019,1,574.00
113,46,2018,2,613.00
114,46,2018,1,577.00
115,46,2017,2,616.00
116,46,2017,1,572.00
117,50,2019,2,516.00
118,50,2019,1,487.00
119,50,2018,2,492.00
120,50,2018,1,470.00
121,50,2017,2,475.00
122,50,2017,1,452.00
123,51,2019,2,525.00
124,51,2019,1,506.00
125,51,2018,2,539.00
126,51,2018,1,515.00
127,51,2017,2,519.00
128,51,2017,1,491.00
129,52,2019,2,513.00
130,52,2019,1,410.00
131,52,2018,2,539.00
132,52,2018,1,441.00
133,52,2017,2,509.00
134,52,2017,1,419.00
135,53,2019,2,529.00
136,53,2019,1,485.00
137,53,2018,2,540.00
138,53,2018,1,484.00
139,53,2017,2,515.00
140,53,2017,1,456.00
141,61,2019,2,509.00
142,61,2019,1,462.00
143,61,2018,2,495.00
144,61,2018,1,455.00
145,61,2017,2,479.00
146,61,2017,1,424.00
147,62,2019,2,507.00
148,62,2019,1,460.00
149,62,2018,2,485.00
150,62,2018,1,472.00
151,62,2017,2,479.00
152,62,2017,1,441.00
153,64,2019,2,524.00
154,64,2019,1,411.00
155,64,2018,2,512.00
156,64,2018,1,451.00
157,64,2017,2,496.00
158,64,2017,1,423.00
159,31,2018,3,413.00
