,province_id,year,types,score
0,14,2019,2,242.00
1,14,2019,1,130.00
2,14,2018,2,306.00
3,14,2018,1,228.00
4,14,2017,2,258.00
5,14,2017,1,214.00
6,15,2019,2,417.00
7,15,2019,1,328.00
8,21,2019,2,453.00
9,21,2019,1,376.00
10,21,2018,2,414.00
11,21,2018,1,369.00
12,21,2017,2,367.00
13,21,2017,1,335.00
14,35,2019,2,343.00
15,35,2019,1,275.00
16,36,2019,2,281.00
17,36,2019,1,246.00
18,36,2018,2,295.00
19,36,2018,1,262.00
20,36,2017,2,304.00
21,36,2017,1,241.00
22,43,2019,2,392.00
23,43,2019,1,326.00
24,43,2018,2,364.00
25,43,2018,1,314.00
26,43,2017,2,311.00
27,43,2017,1,277.00
28,44,2019,2,412.00
29,44,2019,1,343.00
30,44,2018,2,403.00
31,44,2018,1,319.00
32,44,2017,2,339.00
33,44,2017,1,283.00
34,45,2019,2,333.00
35,45,2019,1,275.00
36,45,2018,2,308.00
37,45,2018,1,264.00
38,45,2017,2,294.00
39,45,2017,1,243.00
40,46,2019,2,457.00
41,46,2019,1,384.00
42,46,2018,1,476.00
43,46,2018,2,462.00
44,46,2017,2,476.00
45,46,2017,1,455.00
46,50,2019,2,341.00
47,50,2019,1,320.00
48,50,2018,1,218.00
49,50,2018,2,190.00
50,51,2019,2,415.00
51,51,2019,1,319.00
52,51,2018,2,408.00
53,51,2018,1,309.00
54,51,2017,2,381.00
55,51,2017,1,287.00
56,52,2019,2,409.00
57,52,2019,1,310.00
58,52,2018,2,401.00
59,52,2018,1,305.00
60,52,2017,2,352.00
61,52,2017,1,263.00
62,53,2019,2,427.00
63,53,2019,1,345.00
64,53,2018,2,426.00
65,53,2018,1,362.00
66,53,2017,2,403.00
67,53,2017,1,316.00
68,42,2018,1,200.00
69,42,2018,2,200.00
