,province_id,year,types,score
0,13,2019,2,613.00
1,13,2019,1,607.00
2,13,2018,2,628.00
3,13,2018,1,621.00
4,13,2017,2,596.00
5,13,2017,1,587.00
6,14,2019,2,574.00
7,14,2019,1,562.00
8,14,2018,2,586.00
9,14,2018,1,572.00
10,14,2017,2,556.00
11,14,2017,1,532.00
12,15,2019,2,591.00
13,15,2019,1,575.00
14,15,2017,2,545.00
15,15,2017,1,518.00
16,21,2019,2,602.00
17,21,2019,1,597.00
18,21,2018,1,603.00
19,21,2018,2,590.00
20,21,2017,2,571.00
21,21,2017,1,561.00
22,22,2019,1,583.00
23,22,2019,2,575.00
24,22,2017,1,574.00
25,22,2017,2,555.00
26,23,2019,1,593.00
27,23,2019,2,573.00
28,23,2018,1,582.00
29,23,2018,2,563.00
30,23,2017,1,558.00
31,23,2017,2,553.00
32,33,2019,3,637.00
33,33,2018,3,628.00
34,33,2017,3,615.00
35,34,2019,2,604.00
36,34,2019,1,592.00
37,34,2018,2,612.00
38,34,2018,1,601.00
39,34,2017,2,579.00
40,34,2017,1,567.00
41,35,2019,2,595.00
42,35,2018,2,606.00
43,35,2017,2,550.00
44,36,2019,2,601.00
45,36,2019,1,594.00
46,36,2018,2,617.00
47,36,2018,1,600.00
48,36,2017,2,584.00
49,36,2017,1,567.00
50,37,2019,1,601.00
51,37,2019,2,592.00
52,37,2018,2,608.00
53,37,2018,1,607.00
54,37,2017,1,596.00
55,37,2017,2,582.00
56,41,2019,1,596.00
57,41,2019,2,595.00
58,41,2018,2,616.00
59,41,2018,1,594.00
60,41,2017,2,584.00
61,41,2017,1,562.00
62,42,2019,2,588.00
63,42,2019,1,587.00
64,42,2018,2,613.00
65,42,2018,1,593.00
66,42,2017,2,583.00
67,42,2017,1,564.00
68,43,2019,2,609.00
69,43,2019,1,590.00
70,43,2018,2,633.00
71,43,2018,1,606.00
72,43,2017,2,606.00
73,43,2017,1,577.00
74,44,2019,2,573.00
75,44,2019,1,554.00
76,44,2018,2,580.00
77,44,2018,1,562.00
78,44,2017,2,550.00
79,44,2017,1,539.00
80,45,2019,1,610.00
81,45,2019,2,584.00
82,45,2018,1,599.00
83,45,2018,2,598.00
84,45,2017,2,589.00
85,45,2017,1,550.00
86,46,2019,2,746.00
87,46,2019,1,722.00
88,46,2018,2,734.00
89,46,2018,1,700.00
90,46,2017,2,741.00
91,46,2017,1,714.00
92,50,2019,1,605.00
93,50,2019,2,593.00
94,50,2018,1,609.00
95,50,2018,2,566.00
96,51,2019,1,631.00
97,51,2019,2,594.00
98,51,2018,1,617.00
99,51,2018,2,592.00
100,51,2017,1,590.00
101,51,2017,2,586.00
102,52,2019,2,605.00
103,52,2019,1,567.00
104,52,2018,2,634.00
105,52,2018,1,578.00
106,52,2017,2,612.00
107,52,2017,1,533.00
108,53,2019,2,615.00
109,53,2019,1,614.00
110,53,2018,2,623.00
111,53,2018,1,604.00
112,53,2017,2,604.00
113,53,2017,1,565.00
114,61,2019,2,590.00
115,61,2019,1,572.00
116,61,2018,2,580.00
117,61,2018,1,569.00
118,61,2017,2,564.00
119,61,2017,1,540.00
120,62,2019,2,575.00
121,62,2019,1,547.00
122,62,2018,2,552.00
123,62,2018,1,551.00
124,62,2017,2,545.00
125,62,2017,1,519.00
126,64,2019,2,579.00
127,64,2019,1,516.00
128,65,2019,2,561.00
129,65,2019,1,553.00
130,65,2018,2,573.00
131,65,2018,1,570.00
132,65,2017,2,553.00
133,65,2017,1,530.00
