,province_id,year,types,score
0,12,2019,2,481.00
1,12,2019,1,458.00
2,12,2018,2,498.00
3,12,2018,1,460.00
4,12,2017,2,466.00
5,12,2017,1,440.00
6,13,2019,2,546.00
7,13,2019,1,497.00
8,13,2018,2,555.00
9,13,2018,1,504.00
10,13,2017,2,509.00
11,13,2017,1,475.00
12,14,2019,2,529.00
13,14,2019,1,486.00
14,14,2018,2,528.00
15,14,2018,1,492.00
16,14,2017,2,494.00
17,14,2017,1,457.00
18,15,2019,2,525.00
19,15,2019,1,449.00
20,15,2018,2,489.00
21,15,2018,1,444.00
22,15,2017,2,454.00
23,15,2017,1,432.00
24,21,2019,2,536.00
25,21,2019,1,485.00
26,21,2018,2,518.00
27,21,2018,1,476.00
28,21,2017,2,477.00
29,21,2017,1,426.00
30,22,2019,2,500.00
31,22,2019,1,474.00
32,22,2018,2,475.00
33,22,2018,1,414.00
34,22,2017,2,449.00
35,22,2017,1,403.00
36,23,2019,2,483.00
37,23,2019,1,460.00
38,23,2018,2,466.00
39,23,2018,1,447.00
40,23,2017,2,450.00
41,23,2017,1,421.00
42,32,2019,1,321.00
43,32,2019,2,318.00
44,32,2018,2,312.00
45,32,2018,1,311.00
46,32,2017,2,316.00
47,32,2017,1,303.00
48,33,2019,3,560.00
49,33,2018,3,553.00
50,33,2017,3,535.00
51,34,2019,2,533.00
52,34,2019,1,485.00
53,34,2018,2,512.00
54,34,2018,1,496.00
55,34,2017,2,504.00
56,34,2017,1,474.00
57,35,2019,2,511.00
58,35,2019,1,452.00
59,35,2018,2,491.00
60,35,2018,1,432.00
61,35,2017,2,438.00
62,35,2017,1,380.00
63,36,2019,2,550.00
64,36,2019,1,502.00
65,36,2018,2,557.00
66,36,2018,1,499.00
67,36,2017,2,513.00
68,36,2017,1,469.00
69,37,2019,2,539.00
70,37,2019,1,493.00
71,37,2018,2,540.00
72,37,2018,1,488.00
73,37,2017,2,512.00
74,37,2017,1,476.00
75,41,2019,2,528.00
76,41,2019,1,501.00
77,41,2018,2,540.00
78,41,2018,1,494.00
79,41,2017,2,505.00
80,41,2017,1,479.00
81,42,2019,2,523.00
82,42,2019,1,479.00
83,42,2018,2,537.00
84,42,2018,1,485.00
85,42,2017,2,497.00
86,42,2017,1,452.00
87,43,2019,2,543.00
88,43,2019,1,482.00
89,43,2018,2,551.00
90,43,2018,1,493.00
91,43,2017,2,521.00
92,43,2017,1,460.00
93,44,2019,2,523.00
94,44,2019,1,451.00
95,44,2018,2,514.00
96,44,2018,1,443.00
97,44,2017,2,477.00
98,44,2017,1,420.00
99,45,2019,2,484.00
100,45,2019,1,437.00
101,45,2018,2,487.00
102,45,2018,1,421.00
103,45,2017,2,417.00
104,45,2017,1,387.00
105,46,2019,2,622.00
106,46,2019,1,576.00
107,46,2018,2,613.00
108,46,2018,1,570.00
109,46,2017,2,609.00
110,46,2017,1,559.00
111,50,2019,2,529.00
112,50,2019,1,496.00
113,50,2018,2,503.00
114,50,2018,1,484.00
115,50,2017,2,495.00
116,50,2017,1,456.00
117,51,2019,1,533.00
118,51,2019,2,528.00
119,51,2018,2,543.00
120,51,2018,1,529.00
121,51,2017,2,521.00
122,51,2017,1,490.00
123,52,2019,2,525.00
124,52,2019,1,437.00
125,52,2018,2,551.00
126,52,2018,1,445.00
127,52,2017,2,518.00
128,52,2017,1,421.00
129,53,2019,2,546.00
130,53,2019,1,493.00
131,53,2018,2,552.00
132,53,2018,1,484.00
133,53,2017,2,521.00
134,53,2017,1,457.00
135,61,2019,2,515.00
136,61,2019,1,467.00
137,61,2018,2,507.00
138,61,2018,1,462.00
139,61,2017,2,493.00
140,61,2017,1,432.00
141,62,2019,2,517.00
142,62,2019,1,474.00
143,62,2018,2,494.00
144,62,2018,1,478.00
145,62,2017,2,493.00
146,62,2017,1,450.00
147,63,2019,2,474.00
148,63,2019,1,396.00
149,63,2018,2,444.00
150,63,2018,1,389.00
151,63,2017,2,441.00
152,63,2017,1,359.00
153,64,2019,2,533.00
154,64,2019,1,441.00
155,64,2018,2,518.00
156,64,2018,1,452.00
157,64,2017,2,513.00
158,64,2017,1,419.00
159,65,2019,2,496.00
160,65,2019,1,442.00
161,65,2018,1,460.00
162,65,2017,2,467.00
163,65,2017,1,423.00
164,54,2017,2,321.00
165,54,2017,1,259.00
