,province_id,year,types,score
0,11,2019,1,557.00
1,11,2019,2,550.00
2,11,2018,2,562.00
3,11,2018,1,527.00
4,11,2017,1,534.00
5,11,2017,2,531.00
6,12,2019,1,588.00
7,12,2019,2,545.00
8,12,2018,1,589.00
9,12,2018,2,563.00
10,12,2017,1,557.00
11,12,2017,2,541.00
12,13,2019,1,603.00
13,13,2018,1,618.00
14,13,2017,1,580.00
15,14,2019,2,557.00
16,14,2019,1,553.00
17,14,2018,2,568.00
18,14,2018,1,566.00
19,14,2017,2,538.00
20,14,2017,1,523.00
21,15,2019,1,548.00
22,15,2017,1,538.00
23,21,2019,2,593.00
24,21,2019,1,591.00
25,21,2018,1,607.00
26,21,2018,2,586.00
27,21,2017,1,572.00
28,21,2017,2,565.00
29,23,2019,1,589.00
30,23,2018,1,585.00
31,23,2017,1,561.00
32,32,2019,1,369.00
33,32,2018,1,359.00
34,32,2017,1,350.00
35,33,2019,3,612.00
36,33,2018,3,608.00
37,33,2017,3,595.00
38,34,2019,1,587.00
39,34,2018,1,595.00
40,34,2017,1,563.00
41,35,2019,1,557.00
42,35,2018,1,560.00
43,35,2017,1,512.00
44,36,2019,1,588.00
45,36,2018,1,594.00
46,36,2017,1,560.00
47,37,2019,1,595.00
48,37,2019,2,580.00
49,37,2018,1,602.00
50,37,2018,2,600.00
51,37,2017,1,593.00
52,37,2017,2,575.00
53,41,2019,1,592.00
54,41,2018,1,589.00
55,41,2017,1,561.00
56,42,2019,1,584.00
57,42,2019,2,577.00
58,42,2018,2,602.00
59,42,2018,1,590.00
60,42,2017,2,569.00
61,42,2017,1,558.00
62,43,2019,2,591.00
63,43,2019,1,582.00
64,43,2018,2,613.00
65,43,2018,1,596.00
66,43,2017,2,582.00
67,43,2017,1,565.00
68,44,2019,1,554.00
69,44,2018,1,557.00
70,44,2017,1,524.00
71,45,2019,1,593.00
72,45,2019,2,556.00
73,45,2018,1,591.00
74,45,2018,2,562.00
75,45,2017,2,567.00
76,45,2017,1,536.00
77,46,2019,1,685.00
78,46,2018,1,691.00
79,46,2017,1,691.00
80,50,2019,1,593.00
81,50,2019,2,568.00
82,50,2018,1,595.00
83,50,2018,2,537.00
84,50,2017,2,562.00
85,50,2017,1,559.00
86,51,2019,1,627.00
87,51,2019,2,578.00
88,51,2018,1,616.00
89,51,2018,2,583.00
90,51,2017,1,581.00
91,51,2017,2,567.00
92,52,2019,2,580.00
93,52,2019,1,557.00
94,52,2018,2,614.00
95,52,2018,1,566.00
96,52,2017,2,593.00
97,52,2017,1,521.00
98,53,2019,1,611.00
99,53,2018,1,601.00
100,53,2017,1,557.00
101,61,2019,1,578.00
102,61,2018,1,575.00
103,61,2017,1,542.00
104,62,2019,1,549.00
105,62,2018,1,554.00
106,62,2017,1,520.00
107,63,2019,2,522.00
108,63,2019,1,490.00
109,63,2017,2,491.00
110,63,2017,1,463.00
111,64,2019,1,532.00
112,64,2018,1,535.00
113,64,2017,1,504.00
114,65,2019,2,560.00
115,65,2019,1,558.00
116,65,2018,1,577.00
117,65,2018,2,559.00
118,65,2017,2,544.00
119,65,2017,1,533.00
120,54,2017,2,353.00
121,54,2017,1,299.00
