,province_id,year,types,score
0,43,2019,2,200.00
1,43,2019,1,200.00
2,43,2018,2,258.00
3,43,2018,1,200.00
4,43,2017,2,201.00
5,43,2017,1,200.00
6,44,2019,2,353.00
7,44,2019,1,160.00
8,44,2018,2,300.00
9,44,2018,1,206.00
10,44,2017,2,228.00
11,44,2017,1,211.00
12,45,2019,2,201.00
13,45,2017,1,213.00
14,46,2019,1,431.00
15,46,2019,2,379.00
16,46,2018,1,439.00
17,46,2018,2,381.00
18,46,2017,2,413.00
19,46,2017,1,358.00
20,51,2019,1,150.00
21,51,2019,2,150.00
22,51,2018,2,190.00
23,51,2018,1,180.00
24,51,2017,2,190.00
25,52,2019,2,403.00
26,52,2019,1,258.00
27,52,2018,2,305.00
28,52,2018,1,265.00
29,52,2017,2,271.00
30,52,2017,1,241.00
31,53,2019,2,355.00
32,53,2018,2,327.00
33,53,2018,1,220.00
34,53,2017,2,324.00
35,53,2017,1,230.00
36,37,2018,2,388.00
37,37,2017,1,286.00
38,36,2017,1,180.00
39,36,2017,2,180.00
