,province_id,year,types,score
0,14,2019,2,371.00
1,14,2019,1,279.00
2,14,2018,2,349.00
3,14,2018,1,295.00
4,14,2017,2,331.00
5,14,2017,1,275.00
6,15,2019,2,300.00
7,15,2019,1,208.00
8,21,2019,2,461.00
9,21,2019,1,381.00
10,21,2018,2,424.00
11,21,2018,1,366.00
12,21,2017,2,371.00
13,21,2017,1,338.00
14,22,2019,2,328.00
15,22,2019,1,306.00
16,23,2019,2,296.00
17,23,2019,1,243.00
18,23,2018,2,269.00
19,23,2018,1,196.00
20,23,2017,2,235.00
21,23,2017,1,216.00
22,32,2019,1,260.00
23,32,2019,2,230.00
24,32,2018,1,248.00
25,32,2018,2,228.00
26,32,2017,1,233.00
27,32,2017,2,209.00
28,34,2019,2,417.00
29,34,2019,1,211.00
30,34,2018,2,397.00
31,34,2018,1,222.00
32,34,2017,2,364.00
33,34,2017,1,316.00
34,35,2019,2,334.00
35,35,2019,1,232.00
36,35,2017,2,316.00
37,35,2017,1,248.00
38,36,2019,1,360.00
39,36,2019,2,357.00
40,36,2018,2,361.00
41,36,2018,1,299.00
42,36,2017,1,367.00
43,36,2017,2,364.00
44,37,2019,2,434.00
45,37,2019,1,354.00
46,37,2018,2,415.00
47,37,2018,1,301.00
48,37,2017,2,414.00
49,37,2017,1,329.00
50,42,2019,2,297.00
51,42,2019,1,256.00
52,42,2018,2,286.00
53,42,2018,1,204.00
54,42,2017,2,200.00
55,42,2017,1,200.00
56,43,2019,2,421.00
57,43,2019,1,336.00
58,43,2018,2,399.00
59,43,2018,1,323.00
60,43,2017,2,375.00
61,43,2017,1,330.00
62,44,2019,2,436.00
63,44,2019,1,339.00
64,44,2018,2,415.00
65,44,2018,1,309.00
66,44,2017,2,359.00
67,44,2017,1,284.00
68,45,2019,2,364.00
69,45,2019,1,333.00
70,45,2018,2,375.00
71,45,2018,1,328.00
72,45,2017,2,349.00
73,45,2017,1,311.00
74,46,2019,2,511.00
75,46,2019,1,475.00
76,46,2018,1,466.00
77,46,2018,2,462.00
78,46,2017,1,467.00
79,46,2017,2,443.00
80,51,2019,1,150.00
81,51,2019,2,150.00
82,51,2018,2,347.00
83,51,2018,1,180.00
84,51,2017,2,190.00
85,51,2017,1,180.00
86,52,2019,2,384.00
87,52,2019,1,252.00
88,52,2018,2,396.00
89,52,2018,1,310.00
90,52,2017,2,359.00
91,52,2017,1,301.00
92,53,2019,2,412.00
93,53,2019,1,341.00
94,53,2018,2,443.00
95,53,2018,1,351.00
96,53,2017,2,421.00
97,53,2017,1,359.00
98,61,2019,2,255.00
99,61,2019,1,230.00
100,61,2018,2,300.00
101,61,2018,1,178.00
102,61,2017,2,284.00
103,61,2017,1,179.00
104,62,2019,2,262.00
105,62,2019,1,160.00
106,62,2017,2,354.00
107,62,2017,1,326.00
108,63,2019,2,355.00
109,63,2019,1,321.00
110,63,2017,2,280.00
111,63,2017,1,195.00
112,41,2018,2,290.00
113,41,2018,1,246.00
114,41,2017,2,290.00
115,41,2017,1,247.00
116,50,2017,2,236.00
117,50,2017,1,181.00
