,province_id,year,types,score
0,13,2019,2,380.00
1,13,2019,1,349.00
2,13,2018,2,322.00
3,13,2018,1,299.00
4,13,2017,1,200.00
5,13,2017,2,200.00
6,14,2019,1,130.00
7,14,2019,2,130.00
8,14,2018,1,150.00
9,14,2018,2,150.00
10,14,2017,1,130.00
11,14,2017,2,130.00
12,15,2019,2,283.00
13,15,2019,1,167.00
14,15,2017,2,242.00
15,15,2017,1,191.00
16,21,2019,2,423.00
17,21,2019,1,334.00
18,21,2017,2,398.00
19,21,2017,1,338.00
20,22,2019,2,337.00
21,22,2019,1,328.00
22,22,2017,1,230.00
23,23,2019,2,321.00
24,23,2019,1,296.00
25,23,2018,2,263.00
26,23,2018,1,254.00
27,23,2017,2,284.00
28,23,2017,1,248.00
29,37,2019,2,413.00
30,37,2019,1,382.00
31,37,2018,2,377.00
32,37,2018,1,329.00
33,37,2017,2,372.00
34,37,2017,1,326.00
35,42,2019,1,200.00
36,42,2019,2,200.00
37,52,2019,2,310.00
38,52,2019,1,278.00
39,52,2018,2,342.00
40,52,2018,1,289.00
41,52,2017,2,361.00
42,52,2017,1,209.00
43,61,2019,2,320.00
44,61,2019,1,306.00
45,61,2018,2,328.00
46,62,2019,1,160.00
47,62,2019,2,160.00
48,62,2017,1,286.00
49,62,2017,2,259.00
50,63,2019,2,221.00
51,63,2019,1,205.00
52,63,2017,1,270.00
53,63,2017,2,237.00
54,41,2017,2,245.00
55,41,2017,1,184.00
