,province_id,year,types,score
0,14,2019,2,262.00
1,14,2019,1,217.00
2,14,2018,2,150.00
3,14,2018,1,150.00
4,14,2017,1,130.00
5,14,2017,2,130.00
6,34,2019,2,330.00
7,34,2019,1,302.00
8,36,2019,2,181.00
9,36,2019,1,178.00
10,36,2018,1,243.00
11,36,2018,2,207.00
12,36,2017,2,180.00
13,36,2017,1,180.00
14,37,2019,2,296.00
15,37,2019,1,234.00
16,37,2018,2,252.00
17,37,2018,1,190.00
18,37,2017,2,298.00
19,37,2017,1,280.00
20,41,2019,1,227.00
21,41,2019,2,192.00
22,41,2018,2,286.00
23,41,2018,1,244.00
24,41,2017,2,224.00
25,41,2017,1,216.00
26,42,2019,2,292.00
27,42,2019,1,269.00
28,42,2018,2,278.00
29,42,2018,1,245.00
30,42,2017,2,197.00
31,42,2017,1,182.00
32,45,2019,1,200.00
33,45,2019,2,191.00
34,45,2018,2,294.00
35,45,2018,1,221.00
36,52,2019,2,448.00
37,52,2019,1,214.00
38,52,2018,2,260.00
39,52,2018,1,204.00
40,52,2017,2,253.00
41,52,2017,1,203.00
42,65,2018,2,290.00
43,65,2018,1,202.00
44,65,2017,2,248.00
45,65,2017,1,222.00
46,53,2017,1,303.00
47,61,2017,1,261.00
48,61,2017,2,247.00
