,province_id,year,types,score
0,13,2019,2,506.00
1,13,2019,1,461.00
2,13,2018,2,488.00
3,13,2018,1,446.00
4,13,2017,2,436.00
5,13,2017,1,404.00
6,14,2019,2,472.00
7,14,2019,1,412.00
8,14,2018,2,458.00
9,14,2018,1,395.00
10,14,2017,2,414.00
11,14,2017,1,343.00
12,36,2019,2,525.00
13,36,2019,1,476.00
14,36,2018,2,523.00
15,36,2018,1,474.00
16,36,2017,2,473.00
17,36,2017,1,442.00
18,42,2019,2,498.00
19,42,2019,1,443.00
20,42,2018,2,491.00
21,42,2018,1,423.00
22,42,2017,2,452.00
23,42,2017,1,368.00
24,43,2019,2,520.00
25,43,2019,1,444.00
26,43,2018,2,520.00
27,43,2018,1,442.00
28,43,2017,2,475.00
29,43,2017,1,414.00
30,44,2019,2,513.00
31,44,2019,1,445.00
32,44,2018,2,501.00
33,44,2018,1,434.00
34,44,2017,2,453.00
35,44,2017,1,415.00
