,province_id,year,types,score
0,13,2019,2,359.00
1,13,2019,1,200.00
2,13,2018,2,200.00
3,13,2018,1,200.00
4,14,2019,1,130.00
5,14,2019,2,130.00
6,14,2018,2,204.00
7,14,2018,1,150.00
8,14,2017,2,264.00
9,14,2017,1,130.00
10,21,2019,2,440.00
11,21,2019,1,318.00
12,21,2018,2,383.00
13,21,2018,1,260.00
14,23,2019,2,299.00
15,23,2019,1,206.00
16,32,2019,1,265.00
17,32,2018,1,248.00
18,32,2018,2,228.00
19,33,2019,3,496.00
20,33,2018,3,431.00
21,33,2017,3,420.00
22,34,2019,2,376.00
23,34,2019,1,246.00
24,34,2018,2,392.00
25,34,2018,1,218.00
26,34,2017,2,337.00
27,34,2017,1,201.00
28,35,2019,2,224.00
29,35,2019,1,221.00
30,35,2018,1,258.00
31,35,2017,2,300.00
32,35,2017,1,236.00
33,36,2019,2,394.00
34,36,2019,1,344.00
35,36,2018,2,374.00
36,36,2018,1,284.00
37,36,2017,1,354.00
38,36,2017,2,318.00
39,42,2019,1,200.00
40,42,2019,2,200.00
41,42,2018,2,200.00
42,42,2018,1,200.00
43,43,2019,2,432.00
44,43,2019,1,254.00
45,43,2018,2,346.00
46,43,2018,1,200.00
47,45,2019,2,204.00
48,45,2019,1,184.00
49,45,2018,2,234.00
50,45,2018,1,214.00
51,45,2017,2,227.00
52,45,2017,1,192.00
53,46,2019,2,480.00
54,46,2019,1,357.00
55,46,2018,2,427.00
56,46,2018,1,304.00
57,46,2017,1,463.00
58,46,2017,2,319.00
59,50,2019,1,374.00
60,51,2019,1,150.00
61,51,2019,2,150.00
62,51,2018,2,275.00
63,51,2018,1,180.00
64,51,2017,2,190.00
65,51,2017,1,180.00
66,52,2019,2,289.00
67,52,2019,1,229.00
68,52,2018,2,324.00
69,52,2018,1,235.00
70,52,2017,1,217.00
71,52,2017,2,213.00
72,53,2019,2,390.00
73,53,2019,1,223.00
74,53,2018,2,404.00
75,53,2018,1,224.00
76,53,2017,2,368.00
77,53,2017,1,261.00
78,62,2019,1,160.00
79,62,2019,2,160.00
80,62,2017,2,247.00
81,62,2017,1,200.00
82,63,2019,2,376.00
83,63,2019,1,255.00
84,63,2017,1,259.00
85,63,2017,2,217.00
86,64,2019,1,331.00
87,65,2019,2,349.00
88,65,2019,1,273.00
89,65,2018,2,301.00
90,65,2018,1,272.00
91,65,2017,2,276.00
92,65,2017,1,252.00
93,41,2018,2,282.00
94,41,2018,1,213.00
95,41,2017,2,164.00
96,41,2017,1,164.00
