,province_id,year,types,score
0,12,2019,2,484.00
1,12,2019,1,467.00
2,12,2018,2,493.00
3,12,2018,1,407.00
4,12,2017,2,513.00
5,12,2017,1,502.00
6,13,2019,2,572.00
7,13,2019,1,538.00
8,13,2018,2,580.00
9,13,2018,1,549.00
10,13,2017,2,531.00
11,13,2017,1,516.00
12,14,2019,2,542.00
13,14,2019,1,497.00
14,14,2018,2,546.00
15,14,2018,1,516.00
16,14,2017,2,518.00
17,14,2017,1,481.00
18,15,2019,2,538.00
19,15,2019,1,505.00
20,15,2018,2,529.00
21,15,2018,1,500.00
22,15,2017,2,490.00
23,15,2017,1,471.00
24,21,2019,2,531.00
25,21,2019,1,454.00
26,21,2018,2,515.00
27,21,2018,1,408.00
28,21,2017,2,532.00
29,21,2017,1,480.00
30,22,2019,2,526.00
31,22,2019,1,515.00
32,22,2018,2,522.00
33,22,2018,1,518.00
34,22,2017,2,508.00
35,22,2017,1,487.00
36,23,2019,2,509.00
37,23,2019,1,483.00
38,23,2018,1,500.00
39,23,2018,2,494.00
40,23,2017,2,489.00
41,23,2017,1,485.00
42,31,2019,3,420.00
43,31,2018,3,336.00
44,32,2019,1,346.00
45,32,2019,2,334.00
46,32,2018,2,337.00
47,32,2018,1,336.00
48,32,2017,2,333.00
49,32,2017,1,331.00
50,34,2019,2,561.00
51,34,2019,1,518.00
52,34,2018,2,565.00
53,34,2018,1,528.00
54,34,2017,2,524.00
55,34,2017,1,504.00
56,35,2019,2,550.00
57,35,2019,1,495.00
58,35,2018,2,552.00
59,35,2018,1,491.00
60,35,2017,2,489.00
61,35,2017,1,447.00
62,36,2019,1,532.00
63,36,2018,1,527.00
64,37,2019,1,471.00
65,37,2018,1,486.00
66,41,2019,2,545.00
67,41,2019,1,533.00
68,41,2018,2,556.00
69,41,2018,1,532.00
70,41,2017,2,521.00
71,41,2017,1,508.00
72,42,2019,1,505.00
73,42,2018,1,537.00
74,42,2017,1,509.00
75,43,2019,1,534.00
76,43,2018,1,550.00
77,43,2017,1,519.00
78,44,2019,1,463.00
79,44,2018,1,424.00
80,44,2017,1,485.00
81,45,2019,1,514.00
82,45,2018,1,513.00
83,45,2018,2,513.00
84,45,2017,1,473.00
85,50,2019,2,545.00
86,50,2019,1,529.00
87,50,2018,2,525.00
88,50,2018,1,524.00
89,50,2017,2,527.00
90,50,2017,1,500.00
91,51,2019,1,555.00
92,51,2019,2,545.00
93,51,2018,1,559.00
94,51,2018,2,557.00
95,51,2017,2,543.00
96,51,2017,1,525.00
97,52,2019,2,553.00
98,52,2019,1,473.00
99,52,2018,2,585.00
100,52,2018,1,497.00
101,52,2017,2,555.00
102,52,2017,1,465.00
103,53,2019,1,537.00
104,53,2018,1,530.00
105,53,2017,1,500.00
106,54,2019,1,442.00
107,54,2019,2,422.00
108,54,2018,2,378.00
109,54,2017,2,349.00
110,54,2017,1,268.00
111,61,2019,1,487.00
112,61,2018,1,482.00
113,61,2017,1,459.00
114,62,2019,2,530.00
115,62,2019,1,488.00
116,62,2018,2,509.00
117,62,2018,1,494.00
118,62,2017,2,505.00
119,62,2017,1,463.00
120,64,2019,1,458.00
121,64,2018,1,463.00
122,64,2017,1,440.00
123,65,2019,2,520.00
124,65,2019,1,469.00
125,65,2018,2,528.00
126,65,2018,1,495.00
127,65,2017,2,512.00
128,65,2017,1,464.00
