,province_id,year,types,score
0,11,2019,2,480.00
1,11,2019,1,439.00
2,11,2018,2,488.00
3,11,2018,1,450.00
4,11,2017,1,462.00
5,11,2017,2,460.00
6,12,2019,2,433.00
7,12,2019,1,400.00
8,12,2018,2,436.00
9,12,2018,1,407.00
10,12,2017,1,378.00
11,12,2017,2,369.00
12,13,2019,2,497.00
13,13,2019,1,458.00
14,13,2018,2,487.00
15,13,2018,1,453.00
16,13,2017,2,438.00
17,13,2017,1,420.00
18,14,2019,2,460.00
19,14,2019,1,397.00
20,14,2018,2,449.00
21,14,2018,1,391.00
22,14,2017,2,420.00
23,14,2017,1,351.00
24,15,2019,2,449.00
25,15,2019,1,373.00
26,15,2017,2,381.00
27,15,2017,1,342.00
28,21,2019,2,516.00
29,21,2019,1,434.00
30,21,2018,2,496.00
31,21,2018,1,431.00
32,21,2017,2,459.00
33,21,2017,1,395.00
34,22,2019,2,390.00
35,22,2019,1,386.00
36,22,2017,1,332.00
37,23,2019,2,427.00
38,23,2019,1,391.00
39,23,2018,2,403.00
40,23,2018,1,367.00
41,23,2017,2,395.00
42,23,2017,1,336.00
43,32,2019,1,316.00
44,32,2019,2,291.00
45,32,2018,2,296.00
46,32,2018,1,295.00
47,32,2017,2,290.00
48,32,2017,1,284.00
49,33,2019,3,542.00
50,33,2018,3,562.00
51,33,2017,3,498.00
52,34,2019,2,521.00
53,34,2019,1,458.00
54,34,2018,2,510.00
55,34,2018,1,460.00
56,34,2017,2,462.00
57,34,2017,1,437.00
58,35,2019,2,467.00
59,35,2019,1,420.00
60,35,2018,2,479.00
61,35,2018,1,410.00
62,35,2017,2,405.00
63,35,2017,1,363.00
64,36,2019,2,515.00
65,36,2019,1,461.00
66,36,2018,2,510.00
67,36,2018,1,457.00
68,36,2017,2,466.00
69,36,2017,1,428.00
70,37,2019,2,515.00
71,37,2019,1,465.00
72,37,2018,2,511.00
73,37,2018,1,458.00
74,37,2017,2,486.00
75,37,2017,1,455.00
76,41,2019,2,465.00
77,41,2019,1,428.00
78,41,2018,2,488.00
79,41,2018,1,432.00
80,41,2017,2,445.00
81,41,2017,1,405.00
82,42,2019,2,476.00
83,42,2019,1,427.00
84,42,2018,2,482.00
85,42,2018,1,415.00
86,42,2017,2,438.00
87,42,2017,1,373.00
88,43,2019,2,510.00
89,43,2019,1,439.00
90,43,2018,2,506.00
91,43,2018,1,438.00
92,43,2017,2,459.00
93,43,2017,1,417.00
94,44,2019,2,508.00
95,44,2019,1,421.00
96,44,2018,2,498.00
97,44,2018,1,429.00
98,44,2017,2,449.00
99,44,2017,1,407.00
100,45,2019,2,388.00
101,45,2019,1,383.00
102,45,2018,2,437.00
103,45,2018,1,371.00
104,45,2017,2,414.00
105,45,2017,1,320.00
106,46,2019,2,581.00
107,46,2019,1,508.00
108,46,2018,2,559.00
109,46,2018,1,532.00
110,46,2017,2,535.00
111,46,2017,1,522.00
112,50,2019,2,481.00
113,50,2019,1,441.00
114,50,2018,2,457.00
115,50,2018,1,454.00
116,50,2017,2,442.00
117,50,2017,1,417.00
118,51,2019,2,486.00
119,51,2019,1,481.00
120,51,2018,2,501.00
121,51,2018,1,476.00
122,51,2017,2,486.00
123,51,2017,1,449.00
124,52,2019,2,476.00
125,52,2019,1,398.00
126,52,2018,2,502.00
127,52,2018,1,408.00
128,52,2017,2,473.00
129,52,2017,1,378.00
130,53,2019,2,484.00
131,53,2019,1,448.00
132,53,2018,2,499.00
133,53,2018,1,443.00
134,53,2017,2,445.00
135,53,2017,1,410.00
136,61,2019,2,452.00
137,61,2019,1,416.00
138,61,2018,2,417.00
139,61,2018,1,391.00
140,61,2017,2,399.00
141,61,2017,1,354.00
142,62,2019,2,455.00
143,62,2019,1,416.00
144,62,2018,2,424.00
145,62,2018,1,417.00
146,62,2017,2,417.00
147,62,2017,1,383.00
148,63,2019,2,416.00
149,63,2019,1,348.00
150,63,2017,2,397.00
151,63,2017,1,326.00
152,64,2019,2,493.00
153,64,2019,1,405.00
154,64,2018,2,469.00
155,64,2018,1,386.00
156,64,2017,2,459.00
157,64,2017,1,381.00
158,65,2019,2,415.00
159,65,2019,1,374.00
160,65,2018,2,402.00
161,65,2018,1,381.00
162,65,2017,2,376.00
163,65,2017,1,355.00
