,province_id,year,types,score
0,11,2019,1,560.00
1,11,2018,1,527.00
2,11,2017,1,503.00
3,12,2019,1,568.00
4,12,2018,1,562.00
5,12,2017,1,518.00
6,13,2019,1,534.00
7,13,2018,1,505.00
8,13,2017,1,486.00
9,14,2019,1,563.00
10,14,2018,1,563.00
11,14,2017,1,527.00
12,15,2019,1,544.00
13,15,2018,1,539.00
14,15,2017,1,480.00
15,21,2019,1,578.00
16,21,2018,1,586.00
17,21,2017,1,501.00
18,22,2019,1,535.00
19,22,2018,1,579.00
20,22,2017,1,525.00
21,23,2019,1,495.00
22,23,2018,1,497.00
23,23,2017,1,512.00
24,31,2019,3,464.00
25,31,2018,3,481.00
26,31,2017,3,480.00
27,32,2019,1,348.00
28,32,2018,1,363.00
29,32,2017,1,355.00
30,33,2019,3,594.00
31,33,2018,3,588.00
32,33,2017,3,577.00
33,34,2019,1,593.00
34,34,2018,1,609.00
35,34,2017,1,585.00
36,35,2019,1,541.00
37,35,2018,1,545.00
38,35,2017,1,496.00
39,36,2019,1,596.00
40,36,2018,1,606.00
41,36,2017,1,571.00
42,37,2019,1,594.00
43,37,2018,1,583.00
44,37,2017,1,568.00
45,41,2019,1,591.00
46,41,2018,1,605.00
47,41,2017,1,585.00
48,42,2019,1,585.00
49,42,2018,1,580.00
50,42,2017,1,581.00
51,43,2019,1,584.00
52,43,2018,1,607.00
53,43,2017,1,577.00
54,44,2019,1,494.00
55,44,2018,1,531.00
56,44,2017,1,493.00
57,45,2019,1,515.00
58,45,2018,2,533.00
59,45,2018,1,523.00
60,45,2017,1,472.00
61,46,2019,1,680.00
62,46,2018,1,656.00
63,46,2017,1,681.00
64,50,2019,1,598.00
65,50,2019,2,584.00
66,50,2018,1,604.00
67,50,2018,2,564.00
68,50,2017,1,583.00
69,50,2017,2,569.00
70,51,2019,1,641.00
71,51,2019,2,539.00
72,51,2018,1,624.00
73,51,2018,2,555.00
74,51,2017,1,608.00
75,51,2017,2,534.00
76,52,2019,1,591.00
77,52,2018,1,596.00
78,52,2017,1,583.00
79,53,2019,1,628.00
80,53,2018,1,630.00
81,53,2017,1,572.00
82,54,2019,1,418.00
83,54,2018,1,419.00
84,54,2017,1,358.00
85,61,2019,1,587.00
86,61,2018,1,588.00
87,61,2017,1,574.00
88,62,2019,1,569.00
89,62,2018,1,580.00
90,62,2017,1,550.00
91,63,2019,1,471.00
92,63,2018,1,468.00
93,63,2017,1,514.00
94,64,2019,1,462.00
95,64,2018,1,485.00
96,64,2017,1,532.00
97,65,2019,1,504.00
98,65,2018,1,585.00
99,65,2017,1,565.00
