,province_id,year,types,score
0,11,2019,2,481.00
1,11,2019,1,451.00
2,11,2018,2,495.00
3,11,2018,1,458.00
4,11,2017,2,468.00
5,11,2017,1,462.00
6,12,2019,2,437.00
7,12,2019,1,416.00
8,12,2018,2,437.00
9,12,2018,1,415.00
10,12,2017,2,409.00
11,12,2017,1,397.00
12,13,2019,2,533.00
13,13,2019,1,494.00
14,13,2018,2,538.00
15,13,2018,1,495.00
16,13,2017,2,491.00
17,13,2017,1,450.00
18,14,2019,2,473.00
19,14,2019,1,423.00
20,14,2018,2,468.00
21,14,2018,1,420.00
22,14,2017,2,441.00
23,14,2017,1,381.00
24,15,2019,2,445.00
25,15,2019,1,396.00
26,15,2018,2,425.00
27,15,2018,1,404.00
28,15,2017,2,399.00
29,15,2017,1,363.00
30,21,2019,2,527.00
31,21,2019,1,478.00
32,21,2018,2,508.00
33,21,2018,1,473.00
34,21,2017,2,470.00
35,21,2017,1,417.00
36,22,2019,2,461.00
37,22,2019,1,429.00
38,22,2018,2,426.00
39,22,2018,1,401.00
40,22,2017,1,377.00
41,22,2017,2,314.00
42,23,2019,2,431.00
43,23,2019,1,402.00
44,23,2018,2,413.00
45,23,2018,1,386.00
46,23,2017,2,405.00
47,23,2017,1,360.00
48,32,2019,1,311.00
49,32,2019,2,292.00
50,32,2018,1,296.00
51,32,2018,2,290.00
52,32,2017,2,289.00
53,32,2017,1,281.00
54,33,2019,3,595.00
55,33,2018,3,557.00
56,33,2017,3,556.00
57,34,2019,2,545.00
58,34,2019,1,504.00
59,34,2018,2,539.00
60,34,2018,1,500.00
61,34,2017,2,495.00
62,34,2017,1,468.00
63,35,2019,2,477.00
64,35,2019,1,426.00
65,35,2018,2,461.00
66,35,2018,1,429.00
67,35,2017,2,410.00
68,35,2017,1,379.00
69,36,2019,2,542.00
70,36,2019,1,521.00
71,36,2018,2,553.00
72,36,2018,1,526.00
73,36,2017,2,515.00
74,36,2017,1,496.00
75,37,2019,2,528.00
76,37,2019,1,506.00
77,37,2018,2,534.00
78,37,2018,1,506.00
79,37,2017,2,514.00
80,37,2017,1,500.00
81,41,2019,2,503.00
82,41,2019,1,482.00
83,41,2018,2,506.00
84,41,2018,1,475.00
85,41,2017,2,462.00
86,41,2017,1,444.00
87,42,2019,2,486.00
88,42,2019,1,448.00
89,42,2018,2,497.00
90,42,2018,1,445.00
91,42,2017,2,464.00
92,42,2017,1,415.00
93,43,2019,2,523.00
94,43,2019,1,448.00
95,43,2018,2,526.00
96,43,2018,1,450.00
97,43,2017,2,485.00
98,43,2017,1,424.00
99,44,2019,2,511.00
100,44,2019,1,452.00
101,44,2018,2,505.00
102,44,2018,1,448.00
103,44,2017,2,470.00
104,44,2017,1,430.00
105,45,2019,2,468.00
106,45,2019,1,455.00
107,45,2018,2,489.00
108,45,2018,1,452.00
109,45,2017,2,459.00
110,45,2017,1,403.00
111,46,2019,2,568.00
112,46,2019,1,528.00
113,46,2018,2,547.00
114,46,2018,1,525.00
115,46,2017,2,550.00
116,46,2017,1,521.00
117,50,2019,2,517.00
118,50,2019,1,504.00
119,50,2018,1,504.00
120,50,2018,2,500.00
121,50,2017,2,495.00
122,50,2017,1,467.00
123,51,2019,1,522.00
124,51,2019,2,512.00
125,51,2018,2,530.00
126,51,2018,1,523.00
127,51,2017,2,507.00
128,51,2017,1,490.00
129,52,2019,2,522.00
130,52,2019,1,457.00
131,52,2018,2,545.00
132,52,2018,1,469.00
133,52,2017,2,508.00
134,52,2017,1,435.00
135,53,2019,2,518.00
136,53,2019,1,483.00
137,53,2018,2,530.00
138,53,2018,1,472.00
139,53,2017,2,500.00
140,53,2017,1,440.00
141,61,2019,2,489.00
142,61,2019,1,446.00
143,61,2018,2,464.00
144,61,2018,1,425.00
145,61,2017,2,457.00
146,61,2017,1,400.00
147,62,2019,1,442.00
148,62,2018,1,439.00
149,62,2017,2,456.00
150,62,2017,1,414.00
151,63,2019,2,426.00
152,63,2019,1,362.00
153,63,2018,2,407.00
154,63,2018,1,351.00
155,63,2017,2,401.00
156,63,2017,1,345.00
157,64,2019,2,482.00
158,64,2019,1,414.00
159,64,2018,2,478.00
160,64,2018,1,413.00
161,64,2017,2,465.00
162,64,2017,1,390.00
163,65,2019,2,446.00
164,65,2019,1,406.00
165,65,2018,2,435.00
166,65,2018,1,417.00
167,65,2017,2,427.00
168,65,2017,1,388.00
169,31,2018,3,403.00
170,54,2018,2,320.00
171,54,2018,1,295.00
172,54,2017,1,248.00
