,province_id,year,types,score
0,51,2019,2,281.00
1,51,2019,1,150.00
2,51,2018,2,328.00
3,51,2018,1,180.00
4,51,2017,2,190.00
5,51,2017,1,180.00
6,62,2019,2,276.00
7,62,2019,1,160.00
8,62,2018,1,180.00
9,62,2018,2,180.00
10,62,2017,2,180.00
11,63,2019,2,373.00
12,63,2019,1,307.00
13,64,2019,2,227.00
14,64,2019,1,204.00
15,64,2018,2,361.00
16,64,2018,1,303.00
17,64,2017,2,329.00
18,64,2017,1,258.00
19,41,2018,1,211.00
20,41,2018,2,205.00
21,41,2017,1,329.00
22,41,2017,2,184.00
23,61,2017,1,262.00
24,61,2017,2,257.00
