,province_id,year,types,score
0,13,2019,1,231.00
1,13,2019,2,220.00
2,13,2018,2,200.00
3,13,2018,1,200.00
4,13,2017,2,200.00
5,13,2017,1,200.00
6,14,2019,1,130.00
7,14,2019,2,130.00
8,14,2018,1,150.00
9,14,2018,2,150.00
10,14,2017,1,130.00
11,14,2017,2,130.00
12,21,2019,2,399.00
13,21,2019,1,246.00
14,21,2018,2,406.00
15,21,2018,1,320.00
16,21,2017,2,351.00
17,21,2017,1,294.00
18,32,2019,1,260.00
19,32,2019,2,230.00
20,32,2018,1,248.00
21,32,2018,2,228.00
22,32,2017,1,233.00
23,32,2017,2,209.00
24,50,2019,1,246.00
25,50,2019,2,182.00
26,50,2018,1,193.00
27,50,2018,2,150.00
28,50,2017,2,142.00
29,51,2019,1,150.00
30,51,2019,2,150.00
31,51,2018,2,190.00
32,51,2018,1,180.00
33,51,2017,2,190.00
34,51,2017,1,180.00
35,52,2019,2,294.00
36,52,2019,1,286.00
37,52,2018,2,327.00
38,52,2018,1,211.00
39,52,2017,2,230.00
40,52,2017,1,208.00
41,62,2019,1,160.00
42,62,2019,2,160.00
43,62,2017,2,180.00
44,62,2017,1,180.00
