,province_id,year,types,score
0,36,2019,2,251.00
1,36,2019,1,160.00
2,36,2018,2,160.00
3,36,2018,1,160.00
4,36,2017,1,305.00
5,36,2017,2,282.00
6,43,2019,2,357.00
7,43,2019,1,324.00
8,43,2018,2,347.00
9,43,2018,1,300.00
10,43,2017,2,328.00
11,43,2017,1,297.00
12,44,2019,2,403.00
13,44,2019,1,174.00
14,44,2018,2,393.00
15,44,2018,1,232.00
16,44,2017,2,328.00
17,44,2017,1,203.00
18,45,2019,2,302.00
19,45,2019,1,184.00
20,45,2018,2,341.00
21,45,2018,1,228.00
22,45,2017,2,354.00
23,45,2017,1,318.00
24,46,2019,1,446.00
25,46,2019,2,428.00
26,46,2018,1,422.00
27,46,2018,2,415.00
28,46,2017,2,377.00
29,46,2017,1,361.00
30,51,2019,1,150.00
31,51,2019,2,150.00
32,51,2018,2,190.00
33,51,2018,1,180.00
34,51,2017,2,190.00
35,51,2017,1,180.00
36,52,2019,2,354.00
37,52,2019,1,235.00
38,52,2018,2,353.00
39,52,2018,1,319.00
40,52,2017,2,312.00
41,52,2017,1,295.00
42,53,2019,2,298.00
43,53,2019,1,211.00
44,53,2018,2,357.00
45,53,2018,1,211.00
46,53,2017,2,310.00
47,53,2017,1,276.00
48,41,2017,2,257.00
49,41,2017,1,250.00
50,42,2017,1,200.00
51,42,2017,2,200.00
