,province_id,year,types,score
0,14,2019,1,130.00
1,14,2019,2,130.00
2,14,2018,1,150.00
3,14,2018,2,150.00
4,14,2017,1,130.00
5,14,2017,2,130.00
6,15,2019,2,277.00
7,15,2019,1,182.00
8,15,2018,2,187.00
9,15,2018,1,165.00
10,21,2019,2,361.00
11,21,2019,1,169.00
12,21,2018,2,393.00
13,21,2018,1,288.00
14,21,2017,2,338.00
15,21,2017,1,284.00
16,22,2019,2,309.00
17,22,2019,1,259.00
18,22,2018,2,224.00
19,22,2018,1,212.00
20,51,2019,1,150.00
21,51,2019,2,150.00
22,51,2018,2,190.00
23,51,2018,1,180.00
24,51,2017,2,190.00
25,52,2019,1,294.00
26,52,2017,2,449.00
27,52,2017,1,254.00
28,53,2019,2,342.00
29,53,2018,2,384.00
30,53,2017,2,378.00
31,53,2017,1,261.00
32,62,2019,1,160.00
33,62,2019,2,160.00
34,62,2018,1,249.00
35,62,2017,2,180.00
36,41,2018,1,208.00
37,41,2017,2,211.00
38,34,2017,1,354.00
