,province_id,year,types,score
0,13,2019,2,540.00
1,13,2019,1,495.00
2,13,2018,2,538.00
3,13,2018,1,492.00
4,13,2017,2,477.00
5,13,2017,1,455.00
6,14,2019,2,497.00
7,14,2019,1,489.00
8,14,2018,2,498.00
9,14,2018,1,446.00
10,14,2017,2,470.00
11,14,2017,1,409.00
12,21,2019,2,529.00
13,21,2019,1,458.00
14,21,2018,2,501.00
15,21,2018,1,442.00
16,32,2019,1,334.00
17,32,2019,2,322.00
18,32,2018,2,317.00
19,32,2018,1,317.00
20,32,2017,2,312.00
21,32,2017,1,308.00
22,34,2019,2,545.00
23,34,2019,1,485.00
24,34,2018,2,540.00
25,34,2018,1,485.00
26,34,2017,2,497.00
27,34,2017,1,455.00
28,35,2019,2,516.00
29,35,2019,1,453.00
30,35,2018,2,503.00
31,35,2018,1,431.00
32,35,2017,2,429.00
33,35,2017,1,388.00
34,36,2019,2,539.00
35,36,2019,1,489.00
36,36,2018,2,540.00
37,36,2018,1,489.00
38,36,2017,2,500.00
39,36,2017,1,462.00
40,37,2019,2,531.00
41,37,2019,1,486.00
42,37,2018,2,531.00
43,37,2018,1,479.00
44,37,2017,2,502.00
45,37,2017,1,470.00
46,41,2019,2,523.00
47,41,2019,1,481.00
48,41,2018,2,524.00
49,41,2018,1,470.00
50,41,2017,2,478.00
51,41,2017,1,443.00
52,42,2019,2,524.00
53,42,2019,1,471.00
54,42,2018,2,536.00
55,42,2018,1,462.00
56,42,2017,2,495.00
57,42,2017,1,424.00
58,43,2019,2,547.00
59,43,2019,1,485.00
60,43,2018,2,553.00
61,43,2018,1,484.00
62,43,2017,2,512.00
63,43,2017,1,450.00
64,44,2019,2,518.00
65,44,2019,1,450.00
66,44,2018,2,508.00
67,44,2018,1,433.00
68,45,2019,2,474.00
69,45,2019,1,449.00
70,45,2018,2,498.00
71,45,2018,1,421.00
72,45,2017,2,470.00
73,45,2017,1,386.00
74,46,2019,2,633.00
75,46,2019,1,568.00
76,46,2018,2,591.00
77,46,2018,1,543.00
78,50,2019,2,510.00
79,50,2019,1,490.00
80,51,2019,2,524.00
81,51,2019,1,518.00
82,51,2018,2,530.00
83,51,2018,1,507.00
84,51,2017,2,505.00
85,51,2017,1,465.00
86,52,2019,2,510.00
87,52,2019,1,431.00
88,52,2018,2,525.00
89,52,2018,1,433.00
90,52,2017,2,477.00
91,52,2017,1,400.00
92,53,2019,2,520.00
93,53,2019,1,464.00
94,62,2019,2,500.00
95,62,2019,1,450.00
96,62,2018,2,470.00
97,62,2018,1,449.00
