,province_id,year,types,score
0,14,2019,2,495.00
1,14,2019,1,494.00
2,14,2018,2,506.00
3,14,2018,1,458.00
4,14,2017,2,481.00
5,14,2017,1,426.00
6,15,2019,2,497.00
7,15,2019,1,412.00
8,15,2018,2,469.00
9,15,2018,1,428.00
10,15,2017,2,438.00
11,15,2017,1,408.00
12,21,2019,2,513.00
13,21,2019,1,432.00
14,21,2018,2,476.00
15,21,2018,1,420.00
16,21,2017,2,428.00
17,21,2017,1,379.00
18,34,2019,2,551.00
19,34,2019,1,489.00
20,34,2018,2,550.00
21,34,2018,1,497.00
22,34,2017,2,515.00
23,34,2017,1,482.00
24,35,2019,2,523.00
25,35,2019,1,472.00
26,35,2018,2,519.00
27,35,2018,1,460.00
28,35,2017,2,461.00
29,35,2017,1,414.00
30,36,2019,2,549.00
31,36,2019,1,505.00
32,36,2018,2,555.00
33,36,2018,1,508.00
34,36,2017,2,511.00
35,36,2017,1,487.00
36,37,2019,2,530.00
37,37,2019,1,480.00
38,37,2018,2,533.00
39,37,2018,1,476.00
40,37,2017,2,506.00
41,37,2017,1,470.00
42,41,2019,2,526.00
43,41,2019,1,486.00
44,41,2018,2,535.00
45,41,2018,1,478.00
46,41,2017,2,497.00
47,41,2017,1,450.00
48,43,2019,2,549.00
49,43,2019,1,486.00
50,43,2018,2,560.00
51,43,2018,1,496.00
52,43,2017,2,519.00
53,43,2017,1,465.00
54,44,2019,2,536.00
55,44,2019,1,463.00
56,44,2018,2,531.00
57,44,2018,1,455.00
58,44,2017,2,492.00
59,44,2017,1,444.00
60,45,2019,2,478.00
61,45,2019,1,446.00
62,45,2018,2,512.00
63,45,2018,1,458.00
64,45,2017,2,481.00
65,45,2017,1,417.00
66,51,2019,2,528.00
67,51,2019,1,521.00
68,51,2018,2,541.00
69,51,2018,1,521.00
70,51,2017,2,520.00
71,51,2017,1,486.00
72,52,2019,2,520.00
73,52,2019,1,426.00
74,52,2018,2,555.00
75,52,2018,1,456.00
76,52,2017,2,525.00
77,52,2017,1,431.00
78,53,2019,2,508.00
79,53,2019,1,499.00
80,53,2018,2,556.00
81,53,2018,1,493.00
82,53,2017,2,531.00
83,53,2017,1,466.00
84,62,2019,2,512.00
85,62,2019,1,455.00
86,62,2018,2,489.00
87,62,2018,1,465.00
88,62,2017,1,432.00
89,62,2017,2,415.00
90,64,2019,2,530.00
91,64,2018,2,521.00
92,64,2018,1,452.00
93,64,2017,2,513.00
94,64,2017,1,422.00
95,65,2019,2,486.00
96,65,2019,1,427.00
97,65,2018,2,474.00
98,65,2018,1,445.00
99,65,2017,2,458.00
100,65,2017,1,410.00
101,54,2018,2,346.00
102,54,2018,1,298.00
103,54,2017,2,312.00
104,54,2017,1,253.00
