,province_id,year,types,score
0,13,2019,2,220.00
1,13,2019,1,200.00
2,37,2019,1,201.00
3,37,2018,1,244.00
4,37,2018,2,242.00
5,37,2017,2,260.00
6,43,2019,2,200.00
7,43,2019,1,200.00
8,43,2018,2,420.00
9,43,2018,1,200.00
10,43,2017,1,200.00
11,51,2019,1,150.00
12,51,2019,2,150.00
13,51,2018,2,190.00
14,51,2018,1,180.00
15,51,2017,2,190.00
16,51,2017,1,180.00
17,52,2019,2,187.00
18,52,2019,1,181.00
19,52,2018,2,204.00
20,52,2018,1,200.00
21,52,2017,1,205.00
22,52,2017,2,201.00
23,53,2019,2,379.00
24,53,2019,1,209.00
25,63,2019,2,295.00
26,63,2019,1,240.00
27,34,2018,2,328.00
28,32,2017,1,233.00
29,42,2017,1,200.00
30,62,2017,1,180.00
31,62,2017,2,180.00
32,65,2017,1,310.00
