,province_id,year,types,score
0,13,2019,2,521.00
1,13,2019,1,462.00
2,13,2018,2,514.00
3,13,2018,1,456.00
4,13,2017,2,460.00
5,13,2017,1,418.00
6,14,2019,2,461.00
7,14,2019,1,393.00
8,14,2018,2,444.00
9,14,2018,1,389.00
10,14,2017,2,426.00
11,14,2017,1,352.00
12,21,2019,2,520.00
13,21,2019,1,440.00
14,21,2018,2,499.00
15,21,2018,1,453.00
16,21,2017,2,458.00
17,21,2017,1,410.00
18,32,2019,1,323.00
19,32,2019,2,304.00
20,32,2018,1,301.00
21,32,2018,2,298.00
22,32,2017,2,296.00
23,32,2017,1,292.00
24,33,2019,3,565.00
25,33,2018,3,560.00
26,33,2017,3,556.00
27,34,2019,2,539.00
28,34,2019,1,472.00
29,34,2018,2,522.00
30,34,2018,1,467.00
31,34,2017,2,476.00
32,34,2017,1,440.00
33,35,2019,2,489.00
34,35,2019,1,415.00
35,35,2018,2,475.00
36,35,2018,1,412.00
37,35,2017,2,411.00
38,35,2017,1,354.00
39,36,2019,2,534.00
40,36,2019,1,449.00
41,36,2018,2,534.00
42,36,2018,1,487.00
43,36,2017,2,489.00
44,36,2017,1,456.00
45,37,2019,2,520.00
46,37,2019,1,465.00
47,37,2018,2,522.00
48,37,2018,1,464.00
49,37,2017,2,497.00
50,37,2017,1,459.00
51,41,2019,2,496.00
52,41,2019,1,449.00
53,41,2018,2,496.00
54,41,2018,1,438.00
55,41,2017,2,453.00
56,41,2017,1,409.00
57,42,2019,2,496.00
58,42,2019,1,448.00
59,42,2018,2,504.00
60,42,2018,1,436.00
61,42,2017,2,466.00
62,42,2017,1,396.00
63,43,2019,1,449.00
64,43,2018,2,515.00
65,43,2018,1,448.00
66,43,2017,2,469.00
67,43,2017,1,417.00
68,45,2019,2,422.00
69,45,2019,1,347.00
70,45,2018,2,440.00
71,45,2018,1,360.00
72,45,2017,2,391.00
73,45,2017,1,323.00
74,51,2019,2,497.00
75,51,2019,1,482.00
76,51,2018,2,515.00
77,51,2018,1,480.00
78,51,2017,2,481.00
79,51,2017,1,439.00
80,52,2019,2,479.00
81,52,2019,1,384.00
82,52,2018,2,503.00
83,52,2018,1,392.00
84,52,2017,2,477.00
85,52,2017,1,366.00
86,61,2019,2,483.00
87,61,2019,1,420.00
88,61,2018,2,431.00
89,61,2018,1,405.00
90,61,2017,2,429.00
91,61,2017,1,364.00
92,62,2019,2,472.00
93,62,2019,1,411.00
94,62,2018,2,440.00
95,62,2018,1,405.00
96,62,2017,2,425.00
97,62,2017,1,369.00
98,65,2019,2,443.00
99,65,2019,1,390.00
100,65,2018,2,425.00
101,65,2018,1,392.00
102,65,2017,2,409.00
103,65,2017,1,366.00
