,province_id,year,types,score
0,11,2019,2,509.00
1,11,2019,1,491.00
2,11,2018,2,514.00
3,11,2018,1,496.00
4,11,2017,1,502.00
5,11,2017,2,500.00
6,12,2019,2,490.00
7,12,2019,1,485.00
8,12,2018,2,508.00
9,12,2018,1,494.00
10,12,2017,2,475.00
11,12,2017,1,471.00
12,13,2019,1,571.00
13,13,2019,2,556.00
14,13,2018,1,585.00
15,13,2018,2,567.00
16,13,2017,1,551.00
17,13,2017,2,521.00
18,14,2019,2,536.00
19,14,2019,1,495.00
20,14,2018,2,537.00
21,14,2018,1,509.00
22,14,2017,2,506.00
23,14,2017,1,472.00
24,15,2019,2,506.00
25,15,2019,1,440.00
26,15,2018,1,475.00
27,15,2018,2,469.00
28,15,2017,2,462.00
29,15,2017,1,434.00
30,21,2019,2,561.00
31,21,2019,1,558.00
32,21,2018,1,563.00
33,21,2018,2,541.00
34,21,2017,1,532.00
35,21,2017,2,507.00
36,22,2019,2,523.00
37,22,2019,1,511.00
38,22,2018,2,495.00
39,22,2018,1,407.00
40,22,2017,1,487.00
41,22,2017,2,442.00
42,23,2019,1,557.00
43,23,2019,2,446.00
44,23,2018,1,547.00
45,23,2018,2,499.00
46,23,2017,1,528.00
47,23,2017,2,491.00
48,32,2019,1,344.00
49,32,2019,2,335.00
50,32,2018,1,334.00
51,32,2018,2,333.00
52,32,2017,2,328.00
53,32,2017,1,326.00
54,33,2019,3,595.00
55,33,2018,3,588.00
56,33,2017,3,577.00
57,34,2019,1,557.00
58,34,2019,2,557.00
59,34,2018,1,565.00
60,34,2018,2,559.00
61,34,2017,1,538.00
62,34,2017,2,519.00
63,35,2019,2,545.00
64,35,2019,1,526.00
65,35,2018,2,545.00
66,35,2018,1,527.00
67,35,2017,2,482.00
68,35,2017,1,477.00
69,36,2019,2,568.00
70,36,2019,1,535.00
71,36,2018,2,579.00
72,36,2018,1,539.00
73,36,2017,2,538.00
74,36,2017,1,510.00
75,37,2019,1,558.00
76,37,2019,2,557.00
77,37,2018,1,571.00
78,37,2018,2,564.00
79,37,2017,1,563.00
80,37,2017,2,534.00
81,41,2019,1,559.00
82,41,2019,2,559.00
83,41,2018,2,572.00
84,41,2018,1,564.00
85,41,2017,1,538.00
86,41,2017,2,528.00
87,42,2019,2,552.00
88,42,2019,1,546.00
89,42,2018,2,560.00
90,42,2018,1,555.00
91,42,2017,1,525.00
92,42,2017,2,524.00
93,43,2019,2,554.00
94,43,2019,1,502.00
95,43,2018,2,572.00
96,43,2018,1,514.00
97,43,2017,2,540.00
98,43,2017,1,500.00
99,44,2019,2,544.00
100,44,2019,1,497.00
101,44,2018,2,540.00
102,44,2018,1,493.00
103,44,2017,2,508.00
104,44,2017,1,471.00
105,45,2019,1,541.00
106,45,2019,2,472.00
107,45,2018,1,548.00
108,45,2018,2,548.00
109,45,2017,2,524.00
110,45,2017,1,492.00
111,46,2019,2,670.00
112,46,2019,1,601.00
113,46,2018,2,658.00
114,46,2018,1,609.00
115,46,2017,2,654.00
116,46,2017,1,611.00
117,50,2019,1,520.00
118,50,2018,1,508.00
119,50,2017,1,487.00
120,51,2019,1,599.00
121,51,2019,2,539.00
122,51,2018,1,591.00
123,51,2018,2,553.00
124,51,2017,1,553.00
125,51,2017,2,534.00
126,52,2019,2,538.00
127,52,2019,1,496.00
128,52,2018,2,570.00
129,52,2018,1,512.00
130,52,2017,2,538.00
131,52,2017,1,480.00
132,53,2019,1,527.00
133,53,2018,1,521.00
134,53,2017,1,491.00
135,61,2019,2,517.00
136,61,2019,1,472.00
137,61,2018,2,512.00
138,61,2018,1,475.00
139,61,2017,2,499.00
140,61,2017,1,447.00
141,62,2019,1,529.00
142,62,2018,1,534.00
143,62,2017,1,514.00
144,63,2019,1,406.00
145,63,2018,1,399.00
146,63,2017,1,358.00
147,31,2018,3,439.00
